time_s,x_m,y_m,speed_ms,heading_rad
0.0,367570.9695357322,4342289.372398168,3.0880501696958134,-0.9070491629577465
5.0,367580.44319847965,4342277.220019483,3.075726662301623,-0.9173107730827815
10.0,367589.669626869,4342264.956011854,3.0634448532428706,-0.9474996526377674
15.0,367598.3911304685,4342252.403757637,3.0510949655608366,-1.0016426846471822
20.0,367606.2508267064,4342239.369010983,3.0385228053355715,-1.0821193633447739
25.0,367612.94855334103,4342225.772444065,3.0255965135820095,-1.176916546028332
30.0,367618.3468525233,4342211.67865835,3.0122602759642687,-1.271960220260271
35.0,367622.5145062801,4342197.240536599,2.9985547936414667,-1.353175646823149
40.0,367625.72941097326,4342182.627753703,2.9845979329418624,-1.4084669236552048
45.0,367628.42634205235,4342167.978285825,2.9705591977138073,-1.4325631580090719
50.0,367630.9894684241,4342153.373318987,2.9565932445608225,-1.4352917939175973
55.0,367633.7188511908,4342138.866722429,2.9428208059229006,-1.417405575258937
60.0,367636.9060451944,4342124.521416335,2.9293429328160814,-1.379569000377737
65.0,367640.81581848284,4342110.422796289,2.91626614011551,-1.3224239661315476
70.0,367645.7537425077,4342096.717726757,2.9037211993120104,-1.2378004335995794
75.0,367652.01658973855,4342083.631535015,2.891845460567122,-1.1324961494729258
80.0,367659.7053251726,4342071.393521554,2.8806927269374123,-1.0195585799472648
85.0,367668.71357150644,4342060.154580851,2.870214662071171,-0.9131516758827647
90.0,367678.7768080691,4342049.912434241,2.8602832536072245,-0.8266007091950378
95.0,367689.5477226382,4342040.481628983,2.850736374526119,-0.770532415057998
100.0,367700.6874204013,4342031.556889256,2.8414254573244517,-0.7424211043298048
105.0,367711.97479123255,4342022.889065377,2.8322582345062974,-0.7350504087039682
110.0,367723.2256132564,4342014.2430798,2.8231610190913217,-0.7485044325354473
115.0,367734.2631946005,4342005.394109993,2.8140621937741455,-0.781474735591965
120.0,367744.8968822156,4341996.129060216,2.8048805181461525,-0.8382990260720795
125.0,367754.8483345963,4341986.197274508,2.7954903756001985,-0.9213550703059543
130.0,367763.86337212415,4341975.466224917,2.7857669473082116,-1.0184164246278453
135.0,367771.8059204951,4341963.972468013,2.7756374661656285,-1.1148632715140525
140.0,367778.71646603534,4341951.881052424,2.7651169707394727,-1.1957077818699955
145.0,367784.83585346414,4341939.420630908,2.7543174886578634,-1.2479977822981343
150.0,367790.5113192612,4341926.802913699,2.7433985899119246,-1.2746254928243017
155.0,367796.0384708541,4341914.171143921,2.7324920773526427,-1.2775320520129303
160.0,367801.7313461464,4341901.665208922,2.7217352556823364,-1.2545608608151675
165.0,367807.9112388784,4341889.445113683,2.7112706674323586,-1.205071943694641
170.0,367814.87352759554,4341877.706266135,2.70123467887124,-1.1300091764530482
175.0,367822.8524684539,4341866.687161871,2.6917403080184004,-1.0318745542187018
180.0,367831.9883539719,4341856.661958165,2.6828546889827787,-0.914614147336406
185.0,367842.3287235703,4341847.9453549795,2.6745881890699565,-0.7753917644844514
190.0,367853.8432551218,4341840.922534344,2.6668917148837985,-0.6183164433866802
195.0,367866.3069526973,4341835.855168659,2.6596067821262364,-0.4603160264528714
200.0,367879.3667622305,4341832.744752074,2.652527777304612,-0.3200729229573864
205.0,367892.6858806631,4341831.307088402,2.6454990361520654,-0.20961070377458935
210.0,367906.0511900688,4341831.162665185,2.638451277953683,-0.12935437248104464
215.0,367919.36909098463,4341831.830886423,2.631385467280891,-0.09060238227481728
220.0,367932.64494190714,4341832.64690374,2.62435893270109,-0.1107167866186466
225.0,367945.9055165745,4341832.63889669,2.6174635495040453,-0.22089783759645437
230.0,367958.91243373713,4341830.368588387,2.610718119681608,-0.4590374045102728
235.0,367970.56073405134,4341824.3155175,2.6036703324449904,-0.8348704006843204
240.0,367978.4586206432,4341813.946798898,2.595005780553789,-1.339829750107337
245.0,367979.7581176259,4341801.073355505,2.5837119162530584,-1.9380567935696278
250.0,367973.2564072471,4341790.002218581,2.571653735872736,-2.604802726205628
255.0,367961.2787481012,4341785.620631566,2.560682881930287,-3.313216989346261
