time_s,x_m,y_m,speed_ms,heading_rad
0.0,367570.9695191519,4342289.37238416,3.0880583600187896,-0.9070491629577465
5.0,367580.50543189177,4342277.267503663,3.076148740670622,-0.8965963083932627
10.0,367590.2529920086,4342265.409669438,3.0643538228019622,-0.8662527042874592
15.0,367600.4449831082,4342254.011985804,3.0526663984151177,-0.8116966180807986
20.0,367611.35210197093,4342243.383040553,3.041078030217891,-0.7309588528341422
25.0,367623.11444017524,4342233.802521208,3.0295826335176876,-0.6361638293486772
30.0,367635.6923769277,4342225.423836234,3.018178053040729,-0.5414488016250869
35.0,367648.91335601907,4342218.216386097,3.0068657085384816,-0.46092208022702164
40.0,367662.54387914686,4342211.945458686,2.9956494762665073,-0.40667694623546585
45.0,367676.3518313195,4342206.215787856,2.984534264253355,-0.3832526362263385
50.0,367690.1779406161,4342200.676273547,2.9735234426199315,-0.38099178101237136
55.0,367703.9058778124,4342195.041032598,2.962623371582641,-0.39958072744980133
60.0,367717.4139161067,4342189.031137408,2.9518479401546656,-0.4383889681001137
65.0,367730.5659758718,4342182.398255502,2.9411857154026957,-0.4961069901548195
70.0,367743.16789715836,4342174.879315792,2.9306387824741935,-0.5806143399705398
75.0,367754.9411298568,4342166.211888144,2.9202105652310575,-0.6868837413380765
80.0,367765.6327017446,4342156.318596459,2.9099038654473777,-0.8020257354037416
85.0,367775.0998242798,4342145.314363322,2.8997182556596055,-0.9118964973774
90.0,367783.3763107943,4342133.447646983,2.8896496051599603,-1.0030560655821763
95.0,367790.69266661536,4342121.02093955,2.8796905223726235,-1.064643838846171
100.0,367797.4152185806,4342108.317338279,2.869831868952347,-1.0964497269007103
105.0,367803.84386732645,4342095.516790082,2.8600663833355946,-1.1075955211531276
110.0,367810.24217051,4342082.755372623,2.8503878165378844,-1.0981915338659891
115.0,367816.8632893569,4342070.163031726,2.840790186020036,-1.0694996229570586
120.0,367823.9691868526,4342057.894461807,2.831267276722574,-1.01479233195509
125.0,367831.86908435624,4342046.181043574,2.821811575580461,-0.9349455414424171
130.0,367840.73030957713,4342035.239061589,2.8124177285486955,-0.8425425329191083
135.0,367850.5315845997,4342025.19542079,2.8030838763563537,-0.752348063182362
140.0,367861.0939492008,4342016.02376127,2.7938117608973774,-0.6793139821648632
145.0,367872.1404218118,4342007.513505837,2.784606108413662,-0.6355947545300783
150.0,367883.4033818741,4341999.368405247,2.775472259672572,-0.616549024025881
155.0,367894.6855079406,4341991.327656618,2.766414182867653,-0.6215878959483288
160.0,367905.781585064,4341983.108501504,2.7574361077730836,-0.6527693246363867
165.0,367916.4619720702,4341974.428798041,2.748542609500529,-0.7106219924611497
170.0,367926.46456293477,4341965.043516422,2.739738421687655,-0.7940922500856405
175.0,367935.4954450792,4341954.781379048,2.7310280923121546,-0.9005903140143475
