time_s,x_m,y_m,speed_ms,heading_rad
0.0,367570.96951084206,4342289.372379885,3.0880408416432403,-0.9070491629577465
5.0,367580.4948446603,4342277.26209514,3.0752532083710675,-0.8965215947318411
10.0,367590.2123229184,4342265.388229177,3.0625452949003704,-0.866096026339611
15.0,367600.355227869,4342253.961957344,3.049861856380073,-0.8114674694066194
20.0,367611.19553763623,4342243.288324672,3.0371308609751995,-0.7306649997738974
25.0,367622.8755717947,4342233.642845126,3.024299479304936,-0.635800664799503
30.0,367635.35854048294,4342225.1756281825,3.0113553224072325,-0.5409927969266177
35.0,367648.4743243661,4342217.854823896,2.998327758232428,-0.46032660342073023
40.0,367661.9901351108,4342211.4470258,2.9852765922722426,-0.4058714293102529
45.0,367675.67160373775,4342205.559484883,2.9722742553000057,-0.382386124814922
50.0,367689.35530932026,4342199.841359849,2.9593758242441517,-0.3801127600440791
55.0,367702.9218848174,4342194.0107325865,2.9466313892779588,-0.3985790433058177
60.0,367716.246071866,4342187.794212896,2.934102374654167,-0.437125656443696
65.0,367729.1877618056,4342180.94932173,2.921800107814756,-0.49485759053393524
70.0,367741.54182793794,4342173.210801621,2.909779808866707,-0.5799333530049583
75.0,367753.025144146,4342164.330219295,2.8981082257015474,-0.686109785812824
80.0,367763.38946638413,4342154.248595994,2.886825327504817,-0.800382413288382
85.0,367772.5043490083,4342143.094081794,2.875928409223385,-0.9085867546602656
90.0,367780.4204155832,4342131.119639572,2.8653722622129894,-0.9973571903166251
95.0,367787.38448914135,4342118.623301785,2.8550832221542155,-1.0559926948964218
100.0,367793.7669304866,4342105.874566723,2.844981462125082,-1.0858335021149619
105.0,367799.86191267084,4342093.0401204685,2.835011947370691,-1.0950327216168776
110.0,367805.93545685813,4342080.249642441,2.8251294022419247,-1.0835718218811288
115.0,367812.24214863864,4342067.627261809,2.8152905210511636,-1.0527747366572857
120.0,367819.04025178676,4342055.319331173,2.805447779898705,-0.9964769571228457
125.0,367826.6384932212,4342043.548668396,2.795535411686141,-0.914754427244686
130.0,367835.208489991,4342032.5289804125,2.7855005389349152,-0.8201379827180618
135.0,367844.7326686311,4342022.39016192,2.7753233062603435,-0.7273563030590983
140.0,367855.033814375,4342013.114032568,2.7650254825678857,-0.6513492395966208
145.0,367865.8339322357,4342004.5014262665,2.7546668190989756,-0.6045097709471772
150.0,367876.8590733877,4341996.261433709,2.7443182635397743,-0.5826540140907771
155.0,367887.9089804073,4341988.138947108,2.734035478358998,-0.5847075461043619
160.0,367898.7781517492,4341979.85885626,2.7238763603166882,-0.6127037971607563
165.0,367909.2387202389,4341971.146536033,2.713902073110912,-0.6671491421467106
170.0,367919.033289468,4341961.763548105,2.704174076684516,-0.7469682641975481
175.0,367927.8761437039,4341951.543187241,2.6947479781833477,-0.8495461863272581
180.0,367935.46876766713,4341940.419809348,2.6856639003135276,-0.9709087301364018
185.0,367941.48911694664,4341928.424761342,2.6769425674795553,-1.1146751443857241
190.0,367945.5687999727,4341915.685336416,2.6685828975257566,-1.2756268193715947
195.0,367947.5091488845,4341902.490552384,2.660531245360162,-1.4372287626593003
200.0,367947.3862381862,4341889.190350615,2.652700425231181,-1.5817200322350504
205.0,367945.54606207105,4341876.051608679,2.6450083947062377,-1.6959603162889527
210.0,367942.4037528225,4341863.197940602,2.6374042333159085,-1.7821130460773698
215.0,367938.3885435863,4341850.626326455,2.6298638843820474,-1.8332533943017089
220.0,367934.0150076099,4341838.212947623,2.622380362521866,-1.8396414010028703
225.0,367929.9332141483,4341825.741310711,2.6149548758647003,-1.7851763733863875
230.0,367927.1107685588,4341812.974317876,2.607577515228288,-1.6358676702740111
235.0,367927.0659843867,4341799.966544108,2.60015289697605,-1.3549997547751975
240.0,367931.4505742098,4341787.813582859,2.5923361090629577,-0.9381962032191101
245.0,367940.8538647767,4341779.099311166,2.5835662032099784,-0.40316163837970925
250.0,367953.40110635135,4341777.038845726,2.5738429323889456,0.2292830574453944
255.0,367964.4279927582,4341783.170756739,2.5645629029884054,0.9337221179424401
260.0,367968.54835481965,4341795.013981667,2.555097160438427,1.6805768106057646
265.0,367963.4449577736,4341806.403378235,2.545307868349602,2.4388749185752365
270.0,367951.9674892557,4341811.243138206,2.5371346269560977,3.1696367285040132
275.0,367940.0324316818,4341807.598013714,2.5302078382345043,3.8173774846412316
