time_s,x_m,y_m,speed_ms,heading_rad
0.0,367570.96948863455,4342289.372358364,3.088073539045697,-0.9070491629577465
5.0,367580.46556214645,4342277.233442602,3.0769038367792767,-0.8965212207808986
10.0,367590.0997906452,4342265.27511044,3.0656997217992656,-0.8660897920406887
15.0,367600.1089699297,4342253.703038935,3.0542625538609753,-0.8114252272933128
20.0,367610.7727482602,4342242.812537213,3.042294567743189,-0.7305056267980198
25.0,367622.2445438209,4342232.868028053,3.0295475129265834,-0.6353901992988015
30.0,367634.4996271556,4342224.0114623755,3.0159018774988415,-0.5401414557069466
35.0,367647.3768569538,4342216.2086698655,3.0014156596060304,-0.45879322199968675
40.0,367660.6447390297,4342209.230341847,2.986318370799172,-0.4033781623805496
45.0,367674.05882672,4342202.690058049,2.9709506592364012,-0.3793096282574443
50.0,367687.43872571405,4342196.2355623515,2.9556049357324676,-0.37665867016957805
55.0,367700.65178992244,4342189.594069234,2.9404950933272134,-0.3944591460737057
60.0,367713.5569558092,4342182.506176133,2.9258326225086653,-0.43198388208459476
65.0,367725.99553990277,4342174.74380101,2.911823215146309,-0.48946675425860003
70.0,367737.7266092813,4342166.046100707,2.8987182321046188,-0.5747877303531165
75.0,367748.4483388002,4342156.207771285,2.8867509713163533,-0.6796223640848779
80.0,367757.919505604,4342145.218914369,2.875983561334829,-0.790729303062914
85.0,367766.04130748817,4342133.242927902,2.8662918094198555,-0.8939091406035138
90.0,367772.9126940073,4342120.54387541,2.857422982880339,-0.9759565712375586
95.0,367778.83242010814,4342107.405446723,2.8490858445896126,-1.0267124449375544
100.0,367784.18481201597,4342094.056281059,2.841038751496084,-1.0516409780548763
105.0,367789.26480820286,4342080.631118149,2.8331377690406723,-1.055472315613093
110.0,367794.35787267995,4342067.240781575,2.825262208545278,-1.0381230433082607
115.0,367799.7366786959,4342053.992802455,2.8172908236223426,-1.000908242870708
120.0,367805.6533274907,4342041.007257886,2.809084978086576,-0.9416672744252447
125.0,367812.4181087826,4342028.476292061,2.800424062615002,-0.8555114004341127
130.0,367820.2471474973,4342016.617143167,2.791062890463251,-0.7539435130754331
135.0,367829.1580619885,4342005.586922025,2.780840331084993,-0.651496297162709
140.0,367838.9892495521,4341995.411888001,2.7697571588434062,-0.5632559020960498
145.0,367849.4555569097,4341985.940412258,2.7580027064761103,-0.5027585815467502
150.0,367860.2430077994,4341976.891190261,2.7458788211168255,-0.4693151943339253
155.0,367871.122880755,4341968.010730481,2.733638055289908,-0.45940937122898573
160.0,367881.8731735302,4341959.030241297,2.7215356945987947,-0.47532401482455683
165.0,367892.25160104694,4341949.67467181,2.709837933711179,-0.5178344892067873
170.0,367901.9890893985,4341939.699238138,2.6988035520644686,-0.5861251702762253
175.0,367910.79060461745,4341928.926624538,2.68865592645224,-0.6777913934205073
180.0,367918.3500808079,4341917.278654365,2.6795435038063093,-0.7889173419311298
185.0,367924.34709669696,4341904.778848017,2.671517709745023,-0.9219327089220012
190.0,367928.41304136626,4341891.54440198,2.6645270595429915,-1.0726487190954952
195.0,367930.35865916277,4341877.852078938,2.6583069032497915,-1.2229707724845853
