time_s,x_m,y_m,speed_ms,heading_rad
0.0,367570.9696056149,4342289.372450073,3.0880718406645955,-0.9070491629577465
5.0,367580.53587915294,4342277.2881745165,3.0767906103165914,-0.9173118301198108
10.0,367590.03254808905,4342265.215366905,3.0652225841738994,-0.9475172470769928
15.0,367599.2133667453,4342252.963927577,3.052825101524375,-1.0014464414396524
20.0,367607.7402608512,4342240.311681601,3.0389160334938756,-1.0819543181922917
25.0,367615.32752601546,4342227.138524999,3.022960383400866,-1.1772489993698056
30.0,367621.8404525373,4342213.468330407,3.004779766866547,-1.2734358514853126
35.0,367627.33532170637,4342199.426534837,2.9846086590810086,-1.3565852985653926
40.0,367632.0659408521,4342185.179992126,2.9630169018173347,-1.4146807950534106
45.0,367636.44535409316,4342170.89359864,2.940750528007109,-1.440646837446311
50.0,367640.87316936476,4342156.692533637,2.918464391102951,-1.444068316896101
55.0,367645.6348858304,4342142.665579069,2.8966017049732886,-1.4276879112741006
60.0,367650.99628116516,4342128.915558326,2.875548564556403,-1.392354086645004
65.0,367657.21752973815,4342115.583032152,2.855746029453957,-1.3331670608075514
70.0,367664.6232556575,4342102.909595615,2.8378285911429284,-1.2468390482473253
75.0,367673.4094523161,4342091.173241921,2.8223233938800463,-1.1445922296883715
80.0,367683.5621811687,4342080.596953881,2.809414943545155,-1.04008968706614
85.0,367694.88697357546,4342071.261858682,2.7988781315626263,-0.947492758074119
90.0,367707.08309030667,4342063.049428473,2.7901557929403715,-0.8795146235850304
95.0,367719.82688885235,4342055.649114184,2.7825309829856537,-0.8428596678885392
100.0,367732.88045373996,4342048.733417368,2.775423628562539,-0.8285441915628443
105.0,367746.0824916736,4342042.0217534145,2.76841501313815,-0.8361951589786907
110.0,367759.2833074293,4342035.221825792,2.761093243656891,-0.865829098379088
115.0,367772.3337313309,4342028.05430333,2.753040520805343,-0.9160757456517927
120.0,367785.0765598702,4342020.276182302,2.7438351181376026,-0.9857473865613715
125.0,367797.28786950506,4342011.6220645625,2.7329386628498877,-1.0821448940047615
130.0,367808.6810021523,4342001.862706672,2.71977344319066,-1.1970972840347232
135.0,367819.0317425455,4341990.963206843,2.7040904118338656,-1.3165334313543364
140.0,367828.26008293487,4341979.070117543,2.6860863791660505,-1.4254986041546853
145.0,367836.4876891969,4341966.447530062,2.6663312468559948,-1.5101460333267196
150.0,367844.02995915874,4341953.397268395,2.6455518192972787,-1.5641248712855989
155.0,367851.2085221635,4341940.143397903,2.6243025866927994,-1.5950483589840045
160.0,367858.32711643213,4341926.859290236,2.602990234844682,-1.6015553296768392
165.0,367865.7129300316,4341913.722498968,2.581994351971857,-1.5829703093170175
170.0,367873.683632451,4341900.9271534905,2.561697427252898,-1.540268395077265
175.0,367882.51091519214,4341888.691574401,2.542505063193047,-1.4761621837635555
180.0,367892.39896769036,4341877.265274542,2.524853107680299,-1.3905602710645717
185.0,367903.5255270592,4341866.987958709,2.5092967945388893,-1.2832842942691813
190.0,367915.8778427714,4341858.1311992975,2.496184910977453,-1.1742513086657078
195.0,367929.1998787437,4341850.674863766,2.4852955140947035,-1.0878796019294523
200.0,367943.151241345,4341844.294138966,2.4759524890994675,-1.0383146017360485
205.0,367957.3584792533,4341838.306277537,2.467082468648076,-1.055124218857909
210.0,367971.2806028416,4341831.5285708755,2.456962175898364,-1.1722297117884866
215.0,367983.9439852295,4341822.541373019,2.4433171502080846,-1.4023901583727687
220.0,367993.84249628836,4341810.553388411,2.42481858446965,-1.7182049362990828
225.0,367999.1132928577,4341795.958508225,2.4032282450808173,-2.108162229773975
230.0,367998.0572611477,4341780.555659387,2.384317196907811,-2.558773699863793
235.0,367990.1788119222,4341767.399269613,2.3648444870835728,-3.052490735766018
240.0,367977.05702254444,4341759.815716523,2.33690804247374,-3.569371554663934
245.0,367962.1878102804,4341759.8926199805,2.311591831191683,-4.093392013765168
250.0,367949.67997045646,4341767.3485969445,2.2989589664499737,-4.595164194331201
255.0,367942.3957617507,4341779.691763616,2.2988648910412053,-5.052865427570268
260.0,367941.1230471467,4341793.856752983,2.303862549862758,-5.448281013108551
265.0,367944.9468192337,4341807.532388315,2.3073281988906054,-5.756445455952427
270.0,367952.0524197554,4341819.841636063,2.3074189689480535,-5.939885970183141
275.0,367960.51673387166,4341831.260035819,2.3056279565036975,-5.985636890933527
280.0,367968.91168176435,4341842.7080968125,2.3039213870135717,-5.960791310907074
285.0,367977.5964865109,4341853.909287497,2.3018278847213884,-6.050252338876697
290.0,367987.9222611608,4341863.5557906255,2.299702627168964,-6.277419243380315
295.0,368000.5777306996,4341869.743056924,2.300282295196758,-6.64229202441793
300.0,368014.6411370011,4341870.079230191,2.2998242789777588,-7.143809088263066
305.0,368026.78320101526,4341862.963513979,2.2900805578269643,-7.762908926326051
310.0,368032.1267933448,4341849.968600573,2.270350028924983,-8.463086129044058
315.0,368027.7041371084,4341836.7023554435,2.253288292049344,-9.1876907963717
320.0,368015.81700331584,4341829.505749563,2.227903744351393,-9.868044329879023
325.0,368002.19570307084,4341830.94694611,2.205210168284112,-10.464808364446332
330.0,367991.5560454559,4341839.226881744,2.1960730648571225,-10.938589714446671
335.0,367985.3510164298,4341851.020179651,2.197170252500127,-11.274834555545203
340.0,367982.7186589187,4341863.985476975,2.202233157560292,-11.47337352010974
345.0,367981.9617269043,4341877.123619748,2.208076531542994,-11.534206608140279
350.0,367981.25901896623,4341890.189070192,2.2138276408377857,-11.45733381963682
355.0,367978.85937833117,4341902.942200917,2.2185159729177015,-11.242755154599369
360.0,367973.2661777654,4341914.467262323,2.2187740899874226,-10.890470613027917
365.0,367963.81873092713,4341922.747251405,2.208607148556822,-10.400999949222758
370.0,367951.7764138121,4341925.025617682,2.186219868858275,-9.790330598712137
375.0,367941.02961573866,4341919.694912016,2.1639844047464147,-9.095303670410718
380.0,367936.52767622436,4341908.712320007,2.147295222803807,-8.359159627241686
385.0,367940.69432930887,4341897.6409383435,2.1291229031681427,-7.628800775308396
390.0,367951.21579972265,4341892.037945124,2.1238721938418124,-6.959355819884681
395.0,367963.1736787279,4341893.706016706,2.1266204863811597,-6.401107908340728
400.0,367973.0111641823,4341900.88235603,2.126947566916376,-5.979465372007419
405.0,367979.81057076814,4341911.038756873,2.128353439710282,-5.695528712208107
410.0,367984.35502012516,4341922.406363602,2.132755294168839,-5.5492979289427895
415.0,367988.09855676396,4341934.054071704,2.1379430043610026,-5.540773022211471
420.0,367992.62041230063,4341945.39296956,2.142472310377989,-5.669953992014148
425.0,367999.32269887597,4341955.550365205,2.144332098845062,-5.93684083835082
430.0,368008.9736393295,4341962.877856464,2.1441903368364685,-6.341433561221492
435.0,368020.8647312712,4341965.0140352035,2.1470174250063803,-6.879475681964313
440.0,368031.9774876614,4341960.230011516,2.1436823915238734,-7.521424275704221
445.0,368037.8327476359,4341949.619534948,2.1273049347018502,-8.225248610863314
450.0,368035.4387769974,4341937.778043232,2.109600026956007,-8.946863137302747
455.0,368025.9752626953,4341930.360614924,2.0901574084564536,-9.63618960672137
460.0,368014.0863470711,4341930.293556192,2.0666614240847787,-10.247196454064582
465.0,368004.2036301274,4341936.577749844,2.0534727847838576,-10.737989658311188
470.0,367998.0764320289,4341946.392096548,2.0515533627246505,-11.0914807180462
475.0,367995.2202262357,4341957.511977769,2.0554717092584265,-11.307265901247217
480.0,367994.23697717494,4341968.8901734995,2.061221166880223,-11.385345207914234
