t,agent,err_deg,r_des_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
18.499999999999993,0,-2.9026050466665922,-0.005805210093333186,-4.13546390977588,-1.7415630279999552,0.01675641099541497,-2.06773195488794,-3.79253857189248,-3.79253857189248
18.599999999999994,0,-3.315122835392072,-0.006630245670784144,-4.129639390100065,-1.9890737012352433,0.010126165324630822,-2.0648196950500326,-4.043767230960646,-4.043767230960646
18.699999999999996,0,-3.726942142522988,-0.0074538842850459764,-4.123372987802743,-2.236165285513793,0.002672281039584844,-2.0616864939013717,-4.29517949837558,-4.29517949837558
18.799999999999997,0,-4.138018862796368,-0.008276037725592737,-4.1166642927480765,-2.482811317677821,-0.005603756686007893,-2.0583321463740383,-4.546747220737867,-4.546747220737867
18.9,0,-4.5483088620865715,-0.009096617724173145,-4.109512944104772,-2.7289853172519427,-0.014700374410181037,-2.054756472052386,-4.79844216371451,-4.79844216371451
19.0,0,-4.957767982364538,-0.009915535964729076,-4.101918630497474,-2.9746607894187225,-0.02461591037491011,-2.050959315248737,-5.050236015042369,-5.050236015042369
19.1,0,-5.3663520466703645,-0.01073270409334073,-4.093881090153793,-3.219811228002219,-0.03534861446825084,-2.0469405450768967,-5.302100387547366,-5.302100387547366
19.200000000000003,0,-5.774016864102637,-0.011548033728205275,-4.085400111045318,-3.464410118461582,-0.04,-2.042700055522659,-5.54711017398424,-5.54711017398424
19.300000000000004,0,-6.180719444055447,-0.012361438888110894,-4.076487625512608,-3.7084316664332686,-0.04,-2.038243812756304,-5.786675479189573,-5.786675479189573
19.400000000000006,0,-6.586417749016686,-0.013172835498033372,-4.067153095429338,-3.951850649410012,-0.04,-2.033576547714669,-6.025427197124681,-6.025427197124681
19.500000000000007,0,-6.991069882638275,-0.01398213976527655,-4.057397863486291,-4.194641929582965,-0.04,-2.0286989317431456,-6.263340861326111,-6.263340861326111
19.60000000000001,0,-7.394634094041268,-0.014789268188082535,-4.047223315562798,-4.436780456424761,-0.04,-2.023611657781399,-6.500392114206159,-6.500392114206159
19.70000000000001,0,-7.79706878210306,-0.015594137564206122,-4.036630880544595,-4.678241269261836,-0.04,-2.0183154402722976,-6.736556709534134,-6.736556709534134
19.80000000000001,0,-8.198332499726787,-0.016396664999453574,-4.025622030136832,-4.9189994998360715,-0.04,-2.012811015068416,-6.9718105149044876,-6.9718105149044876
19.900000000000013,0,-8.598383958088453,-0.017196767916176907,-4.014198278673392,-5.159030374853072,-0.04,-2.007099139336696,-7.206129514189767,-7.206129514189767
20.000000000000014,0,-8.997182030868252,-0.017994364061736504,-4.002361182921041,-5.398309218520952,-0.04,-2.0011805914605203,-7.43948980998147,-7.43948980998147
20.100000000000016,0,-9.394685758457488,-0.018789371516914975,-3.990112341880084,-5.6368114550744925,-0.04,-1.995056170940042,-7.671867626014534,-7.671867626014534
20.200000000000017,0,-9.790854352146251,-0.0195817087042925,-3.9774533965800916,-5.87451261128775,-0.04,-1.9887266982900458,-7.9032393095777955,-7.9032393095777955
20.30000000000002,0,-10.185647198292665,-0.02037129439658533,-3.9643860298716413,-6.111388318975599,-0.04,-1.9821930149358207,-8.13358133391142,-8.13358133391142
20.40000000000002,0,-10.57902386246387,-0.021158047724927742,-3.9509119662138352,-6.347414317478322,-0.04,-1.9754559831069176,-8.36287030058524,-8.36287030058524
20.50000000000002,0,-10.970944093564333,-0.021941888187128666,-3.9370329714575063,-6.5825664561386,-0.04,-1.9685164857287532,-8.591082941867352,-8.591082941867352
20.600000000000023,0,-11.361367827931096,-0.022722735655862195,-3.9227508526243056,-6.816820696758657,-0.04,-1.9613754263121528,-8.818196123070809,-8.818196123070809
20.700000000000024,0,-11.75025519341393,-0.02350051038682786,-3.90806745768148,-7.0501531160483575,-0.04,-1.95403372884074,-9.044186844889097,-9.044186844889097
20.800000000000026,0,-12.137566513430864,-0.024275133026861725,-3.892984675312775,-7.282539908058517,-0.04,-1.9464923376563874,-9.269032245714905,-9.269032245714905
20.900000000000027,0,-12.523262310994186,-0.02504652462198837,-3.8775044346848597,-7.513957386596512,-0.04,-1.9387522173424299,-9.492709603938943,-9.492709603938943
21.00000000000003,0,-12.907303312720924,-0.025814606625441848,-3.8616287052100957,-7.744381987632554,-0.04,-1.9308143526050479,-9.715196340237604,-9.715196340237604
21.10000000000003,0,-13.289650452812086,-0.026579300905624173,-3.845359496304854,-7.9737902716872515,-0.04,-1.922679748152427,-9.936470019839678,-9.936470019839678
21.20000000000003,0,-13.670264877010363,-0.027340529754020723,-3.8286988571440665,-8.202158926206216,-0.04,-1.9143494285720333,-10.15650835477825,-10.15650835477825
21.300000000000033,0,-14.049107946528693,-0.028098215893057388,-3.811648876411683,-8.429464767917217,-0.04,-1.9058244382058416,-10.375289206123059,-10.375289206123059
21.400000000000034,0,-14.426141241957696,-0.02885228248391539,-3.7942116820472,-8.655684745174616,-0.04,-1.8971058410236,-10.592790586198218,-10.592790586198218
21.500000000000036,0,-14.801326567144626,-0.02960265313428925,-3.7763894409880683,-8.880795940286774,-0.04,-1.8881947204940341,-10.80899066078081,-10.80899066078081
21.600000000000037,0,-15.174625953044245,-0.030349251906088486,-3.758184358908572,-9.104775571826547,-0.04,-1.879092179454286,-11.023867751280834,-11.023867751280834
21.70000000000004,0,-15.54600166154297,-0.031092003323085947,-3.7395986799544287,-9.327600996925783,-0.04,-1.8697993399772144,-11.237400336902997,-11.237400336902997
21.80000000000004,0,-15.915416189258824,-0.03183083237851765,-3.7206346864737743,-9.549249713555293,-0.04,-1.8603173432368871,-11.449567056792182,-11.449567056792182
21.90000000000004,0,-16.282832271308955,-0.03256566454261791,-3.7012946987443636,-9.769699362785373,-0.04,-1.8506473493721818,-11.660346712157555,-11.660346712157555
22.000000000000043,0,-16.648212885051667,-0.03329642577010333,-3.6815810746967133,-9.988927731031,-0.04,-1.8407905373483566,-11.869718268379355,-11.869718268379355
22.100000000000044,0,-17.01152125380009,-0.03402304250760018,-3.661496209633852,-10.206912752280052,-0.04,-1.830748104816926,-12.07766085709698,-12.07766085709698
22.200000000000045,0,-17.37272085050442,-0.03474544170100885,-3.641042535947084,-10.423632510302653,-0.04,-1.820521267973542,-12.284153778276195,-12.284153778276195
22.300000000000047,0,-17.731775401406598,-0.035463550802813194,-3.6202225228281817,-10.639065240843959,-0.04,-1.8101112614140908,-12.48917650225805,-12.48917650225805
22.40000000000005,0,-18.088648889663578,-0.036177297779327156,-3.5990386759780066,-10.853189333798147,-0.04,-1.7995193379890033,-12.69270867178715,-12.69270867178715
22.50000000000005,0,-18.443305558943823,-0.03688661111788765,-3.5774935373112635,-11.065983335366292,-0.04,-1.7887467686556318,-12.894730104021924,-12.894730104021924
22.60000000000005,0,-18.795709916989086,-0.03759141983397817,-3.5555896846579094,-11.27742595019345,-0.04,-1.7777948423289547,-13.095220792522406,-13.095220792522406
0.0,0,30.33553372318225,0.0606710674463645,174.80841362939915,18.20132023390935,0.0,87.40420681469958,105.60552704860892,0.9740282517223996
0.1,0,30.335601489509507,0.060671202979019026,0.05964652973360873,18.201360893705704,0.04,0.029823264866804367,18.27118415857251,1.9480565034447992
0.2,0,30.33546621579176,0.06067093243158352,0.057596912695320836,18.201279729475058,0.04,0.028798456347660418,18.270078185822715,2.9220847551671985
0.30000000000000004,0,30.33502528283985,0.06067005056567971,0.05452201109318614,18.20101516970391,0.04,0.02726100554659307,18.268276175250506,3.8961130068895984
0.4,0,30.334176019676967,0.06066835203935393,0.050421619585187386,18.20050561180618,0.04,0.025210809792593693,18.265716421598775,4.870141258611998
0.5,0,30.332815703150853,0.06066563140630171,0.045295532725020085,18.19968942189051,0.04,0.022647766362510043,18.26233718825302,5.844169510334397
0.6,0,30.330841558000625,0.060661683116001244,0.03914354496222606,18.198504934800372,0.04,0.01957177248111303,18.258076707281486,6.818197762056797
0.7,0,30.32815075647255,0.060656301512945106,0.03196545064123425,18.19689045388353,0.04,0.015982725320617126,18.252873179204148,7.792226013779197
0.7999999999999999,0,30.324640418336624,0.06064928083667325,0.02376104400161644,18.194784251001973,0.04,0.01188052200080822,18.24666477300278,8.766254265501598
0.8999999999999999,0,30.320207610607774,0.060640415221215556,0.014530119177402491,18.19212456636466,0.04,0.007265059588701246,18.239389625953365,9.740282517223998
0.9999999999999999,0,30.314749347463763,0.06062949869492753,0.0042724701969479185,18.18884960847826,0.04,0.0021362350984739592,18.230985843576732,10.714310768946397
1.0999999999999999,0,30.30816259001753,0.06061632518003506,-0.0070121090175531905,18.18489755401052,0.04,-0.0035060545087765953,18.221391499501742,11.688339020668797
1.2,0,30.30034424619344,0.06060068849238688,-0.019323824650220308,18.18020654771606,0.04,-0.009661912325110154,18.210544635390953,12.662367272391199
1.3,0,30.291191170604545,0.06058238234120909,-0.03266288299182733,18.174714702362728,0.04,-0.016331441495913666,18.198383260866812,13.636395524113599
1.4000000000000001,0,30.28060016422581,0.06056120032845162,-0.04702949044045613,18.168360098535487,0.04,-0.023514745220228065,18.184845353315257,14.610423775835999
1.5000000000000002,0,30.268467974485997,0.060536935948972,-0.06242385350118557,18.161080784691595,0.04,-0.031211926750592783,18.169868857941005,15.584452027558399
1.6000000000000003,0,30.254691294843855,0.060509382589687716,-0.07884617878716177,18.152814776906315,0.04,-0.039423089393580885,18.15339168751273,16.5584802792808
1.7000000000000004,0,30.239166764731156,0.06047833352946231,-0.09629667301948938,18.14350005883869,0.04,-0.04814833650974469,18.13535172232895,17.5325085310032
1.8000000000000005,0,30.221790969498468,0.06044358193899694,-0.11477554302749907,18.133074581699077,0.04,-0.05738777151374953,18.11568681018533,18.11568681018533
1.9000000000000006,0,30.20250157814275,0.060405003156285504,-0.13387174109787406,18.12150094688565,0.04,-0.06693587054893703,18.094565076336718,18.094565076336718
2.0000000000000004,0,30.181299830455476,0.06036259966091095,-0.15294954391396878,18.108779898273287,0.04,-0.07647477195698439,18.0723051263163,18.0723051263163
2.1000000000000005,0,30.158187084862607,0.06031637416972521,-0.17200775136075253,18.094912250917563,0.04,-0.08600387568037626,18.04890837523719,18.04890837523719
2.2000000000000006,0,30.13316481810037,0.06026632963620073,-0.191045164575201,18.07989889086022,0.04,-0.0955225822876005,18.02437630857262,18.02437630857262
2.3000000000000007,0,30.106234625342676,0.06021246925068535,-0.21006058602024366,18.063740775205606,0.04,-0.10503029301012183,17.998710482195484,17.998710482195484
2.400000000000001,0,30.077398219861063,0.06015479643972212,-0.22905281955932805,18.046438931916637,0.04,-0.11452640977966402,17.97191252213697,17.97191252213697
2.500000000000001,0,30.04665743313987,0.06009331486627974,-0.24802067053001034,18.02799445988392,0.04,-0.12401033526500517,17.94398412461892,17.94398412461892
2.600000000000001,0,30.01401421457247,0.06002802842914494,-0.2669629458185425,18.00840852874348,0.04,-0.13348147290927126,17.914927055834212,17.914927055834212
2.700000000000001,0,29.979470631509496,0.059958941263019,-0.28587845393321465,17.9876823789057,0.04,-0.14293922696660732,17.88474315193909,17.88474315193909
2.800000000000001,0,29.943028868941465,0.05988605773788293,-0.30476600507868346,17.965817321364877,0.04,-0.15238300253934173,17.85343431882554,17.85343431882554
2.9000000000000012,0,29.904691229531903,0.0598093824590638,-0.3236244112292495,17.94281473771914,0.04,-0.16181220561462475,17.821002532104515,17.821002532104515
