t,x,y
0.0,0.0,0.0
0.1,0.5000672626316623,2.7167822952311046e-05
0.2,1.0002017541674364,8.287430409011684e-05
0.30000000000000004,1.5004034405699915,0.00016917752631321681
0.4,2.000672287320782,0.00028882318368790875
0.5,2.501008259215605,0.0004452449444645845
0.6000000000000001,3.001411320117699,0.0006425648135955759
0.7000000000000001,3.5018814326589114,0.0008855934947284659
0.8,4.002418557879469,0.0011798307516409409
0.9,4.503022654796869,0.001531465769071938
1.0,5.003693679894385,0.0019473775128899806
1.1,5.504431586854199,0.0024347915904925875
1.2000000000000002,6.005236326463359,0.0030009293939352133
1.3,6.506107846305875,0.003653007697651032
1.4000000000000001,7.007046090456,0.004398238256331595
1.5,7.5080509991727595,0.005243827402969511
1.6,8.009122508595835,0.006196975647064506
1.7000000000000002,8.510260550442874,0.007264877272994484
1.8,9.011465051708315,0.00845471993855342
1.9000000000000001,9.512735934363809,0.009773684273658208
2.0,10.014073115060313,0.011228943479226872
2.1,10.515476504831959,0.012827662926230792
2.2,11.016946008801751,0.014576999754923988
2.3000000000000003,11.518481525889195,0.01648410247425273
2.4000000000000004,12.020082948519931,0.01855611056144915
2.5,12.521750162337455,0.02080015406181285
2.6,13.023483045916995,0.023223353188684827
2.7,13.525281470481652,0.025832817923618513
2.8000000000000003,14.027145299620837,0.028635647616752965
2.9000000000000004,14.529074389011143,0.03163893058739378
3.0,15.031068586139662,0.03484974372480762
3.1,15.533127730029886,0.03827515208923669
3.2,16.03525165097022,0.04192220851313997
3.3000000000000003,16.537440170245226,0.04579795320266843
3.4000000000000004,17.039693099869623,0.04990941333938183
3.5,17.54201024232517,0.054263602682215285
3.6,18.044391390300465,0.0588675211697043
3.7,18.54683632643376,0.0637281545224772
3.8000000000000003,19.049344823058842,0.06885247384602468
3.9000000000000004,19.551916641954072,0.07424743523375654
4.0,20.054551534094642,0.0799199793703562
4.1000000000000005,20.55724923940812,0.0858770311354441
4.2,21.060009486533342,0.09212549920756176
4.3,21.56283199258277,0.09867227566848849
4.4,22.065716462908295,0.10552423560790379
4.5,22.568662590870645,0.1126882367284084
4.6000000000000005,23.071670057612387,0.12017111895091809
4.7,23.574738531834658,0.1279797040204445
4.800000000000001,24.077867669577625,0.13612079511227812
4.9,24.58105711400477,0.1446011764385887
5.0,25.08430649519109,0.1534276128554596
5.1000000000000005,25.58761542991519,0.16260684947037268
5.2,26.09098352145543,0.17214561125016067
5.300000000000001,26.59441035939012,0.1820506026294456
5.4,27.097895519401828,0.19232850711958135
5.5,27.60143856308589,0.20298598691811934
5.6000000000000005,28.10503903776315,0.21402968251881752
5.7,28.608696476297,0.22546621232221253
5.800000000000001,29.112410396914765,0.23730217224677624
5.9,29.616180303033502,0.24954413534067796
6.0,30.12000568309024,0.2621986513941747
6.1000000000000005,30.623886010376747,0.27527224655265214
6.2,31.12782074287884,0.2887714229303394
6.300000000000001,31.631809323120315,0.30270265822472225
6.4,32.135851178011535,0.31707240533167846
6.5,32.63994571870271,0.33188709196136124
6.6000000000000005,33.14409234044195,0.347153120254856
6.7,33.64829042243808,0.3628768664016375
6.800000000000001,34.15253932772834,0.3790646802578534
6.9,34.656838403050926,0.3957228849654627
7.0,35.16118697872248,0.41285777657225703
7.1000000000000005,35.665584368520555,0.43047562365279324
7.2,36.170029869571025,0.448582666930267
7.300000000000001,36.674522762240635,0.4671851188993574
7.4,37.17906231003454,0.4862891634500726
7.5,37.683647759498996,0.5059009554926287
7.6000000000000005,38.18827834012922,0.5260266205833919
7.7,38.69295326428241,0.5466722545519179
7.800000000000001,39.19767172709595,0.5678439231291204
7.9,39.702432906410934,0.5895476615766013
8.0,40.2072359627009,0.6117894743171792
8.1,40.71208003900588,0.6345753345666466
8.200000000000001,41.216964260871826,0.6579111839667947
8.3,41.721887736295315,0.6818029322197385
8.4,42.22684955567369,0.7062564567235798
8.5,42.731848791760584,0.7312776022094433
8.6,43.236884499626875,0.7568721803799235
8.700000000000001,43.741955716627075,0.7830459695489804
8.8,44.247061462371185,0.8098047142833201
8.9,44.75220073870203,0.8371541250453005
9.0,45.2573725296781,0.8650998778373997
9.1,45.7625758015619,0.8936476138482874
9.200000000000001,46.2678095028138,0.9228029391005373
9.3,46.773072564091464,0.9525714241000227
9.4,47.2783638982548,0.9829586034870333
9.5,47.783682400376485,1.0139699756891571
9.600000000000001,48.28902694775801,1.0456110025759648
9.700000000000001,48.79439639995137,1.077887109115542
9.8,49.29978959878627,1.1108036830329089
9.9,49.805205368402945,1.1443660744703696
10.0,50.31064251529055,1.1785795956498353
10.100000000000001,50.81609982833115,1.2134495205371623
10.200000000000001,51.32157607884924,1.2489810845085487
10.3,51.827070020666945,1.2851794840190345
10.4,52.33258039016471,1.3220498762731454
10.5,52.83810590634761,1.3595973788977285
10.600000000000001,53.3436452709172,1.3978270696170199
10.700000000000001,53.84919716834898,1.4367439859299913
10.8,54.35476026597532,1.4763531247900195
10.9,54.86033321407403,1.5166594422869215
11.0,55.36591464596239,1.5576678533314037
11.100000000000001,55.87150317809672,1.5993832313419658
11.200000000000001,56.37709741017745,1.641810407934309
11.3,56.88269592525969,1.6849541726132888
11.4,57.38829728986924,1.728819272467463
11.5,57.89390005412409,1.7734104118662737
11.600000000000001,58.399502751861306,1.818732252159916
11.700000000000001,58.90510390076936,1.864789411381933
11.8,59.41070200252583,1.9115864639545836
11.9,59.91629554294046,1.9591279403970319
12.0,60.42188299011262,2.007418347881154
12.100000000000001,60.927462796501196,2.0564621489153607
12.200000000000001,61.43303339908381,2.1062637610590698
