t,x,y
101.5,503.8503741956172,-52.729351761899096
102.0,506.6492139725107,-52.877689493219755
102.5,509.45210941226105,-52.95158242480427
103.0,512.2570762212374,-52.94978200183774
103.5,515.0620391067828,-52.871242217775205
104.0,517.8648485616794,-52.7151271050296
104.5,520.6632986232629,-52.48081586096578
105.0,523.455145369856,-52.1679065093752
105.5,526.238125958053,-51.77621802105745
106.0,529.009977995424,-51.30579084153587
106.5,531.7684590376318,-50.75688579966492
107.0,534.5113674738648,-50.129987859479165
107.5,537.2365643270145,-49.4258092490587
108.0,539.9419955737903,-48.64529066825806
108.5,542.6257147094892,-47.789600546353626
109.0,545.2859052684856,-46.86013236063592
109.5,547.9209030031819,-45.858500068835475
110.0,550.5292108562938,-44.786515776797295
110.5,553.1095003218921,-43.6461426709852
111.0,555.6606221680302,-42.439481674593814
111.5,558.1813336731574,-41.168198712420214
112.0,560.6704581146861,-39.83392573948726
112.5,563.1269368941714,-38.438361541603456
113.0,565.5498332299411,-36.98326431194682
113.5,567.9383351985831,-35.47044418038608
114.0,570.2917581270586,-33.9017557553564
114.5,572.609546342472,-32.27909073660303
115.0,574.8912742914821,-30.604370655034728
115.5,577.1366470459234,-28.879539793335073
116.0,579.3455002153632,-27.106558337917846
116.5,581.5177992910319,-25.287395809336815
117.0,583.6536384487774,-23.42402481443102
117.5,585.7532388414077,-21.518415159364256
118.0,587.8169464129726,-19.57252835836316
118.5,589.8452292692027,-17.588312568433345
119.0,591.8386746394655,-15.567697975695879
119.5,593.7979854662398,-13.512592654294318
120.0,595.7239766582587,-11.424878914127929
120.5,597.6178542737362,-9.306663348878487
121.0,599.4809075891545,-7.1599808440211214
121.5,601.3145030036427,-4.9867965214387855
122.0,603.1200782025826,-2.7890080282456102
122.5,604.8991365758745,-0.5684481421139624
123.0,606.6532418843386,1.6731123332731954
123.5,608.3840131659495,3.9339614077079244
124.0,610.0931198719819,6.212442502654646
124.5,611.7822772216757,8.506950830681681
125.0,613.453241762704,10.815929577447912
125.5,615.1078071235418,13.13786590642393
126.0,616.7477999427648,15.47128680545461
126.5,618.3750759593712,17.814754793275032
127.0,619.9915162473817,20.166863503181137
127.5,621.599023577252,22.526233160236988
128.0,623.199518886004,24.891505967677286
128.5,624.7949378374492,27.261341417541832
129.0,626.3872274534372,29.634411540061738
129.5,627.9783427967025,32.00939610590887
130.0,629.5702436856129,34.38497779512276
130.5,631.1648914209254,36.75983734634522
131.0,632.764245504544,39.132648699923635
131.5,634.3702603302371,41.50207414848983
132.0,635.9848818263168,43.86675950878362
132.5,637.610044030404,46.2253293287672
133.0,639.2476655766118,48.57638214446854
133.5,640.8996460757701,50.91848580149677
134.0,642.5678623696928,53.25017285678804
134.5,644.2541646409658,55.56993607686382
135.0,645.9603723603034,57.87622404971144
135.5,647.6882700542004,60.167436928324314
136.0,649.4396028763953,62.44192232496175
136.5,651.2160719675678,64.69797137629939
137.0,653.0193295887323,66.93381500083403
137.5,654.8509740149551,69.14762037117298
138.0,656.7125441773472,71.33748762516889
138.5,658.6055140427478,73.50144684124601
139.0,660.531286722154,75.6374553046909
139.5,662.4911883007605,77.74339509313836
140.0,664.4864613844644,79.81707101095469
140.5,666.5182583598797,81.85620890369303
141.0,668.5876343672967,83.85845438524807
141.5,670.6955399886228,85.82137201175456
142.0,672.8428136551701,87.74244493763177
142.5,675.030173783204,89.61907509045375
143.0,677.2582106484624,91.4485839024975
143.5,679.527378014382,93.22821363786208
144.0,681.8379717849098,94.95514641108755
144.5,684.190133826995,96.62649259249078
145.0,686.5838050740878,98.23935104263361
145.5,689.018721397085,99.79081911145798
146.0,691.4944103853038,101.27800340987767
146.5,694.0101891112228,102.69803128048315
147.0,696.5651629479855,104.04806288369377
147.5,699.1582255025589,105.3253038058723
148.0,701.788059719999,106.52701808676913
148.5,704.4531402055612,107.65054155536149
149.0,707.1517368014734,108.69329535586427
149.5,709.8819194441711,109.65279953957626
150.0,712.6415643158194,110.52668659343674
150.5,715.4283612911538,111.31271477283808
151.0,718.2398226672549,112.00878110448575
151.5,721.0732931500181,112.6129339250075
152.0,723.9259610570052,113.12338482265787
152.5,726.7948706822934,113.538519852877
153.0,729.6769357551062,113.85690990365185
153.5,732.568953910644,114.07732009356742
154.0,735.4676469514966,114.19812273832167
154.5,738.3695904403288,114.21787630252545
155.0,741.2712299417905,114.13545865490296
155.5,744.1689122604988,113.95007640482541
156.0,747.0589180828464,113.66127302853907
156.5,749.9374956339893,113.26893298804487
157.0,752.8008948952383,112.77328266579221
157.5,755.6454019539862,112.1748880630789
158.0,758.4673754889557,111.47465907942936
158.5,761.263284331665,110.67385036159814
159.0,764.0297455624959,109.77405839349372
159.5,766.7635625968675,108.77721481715972
160.0,769.4617623633019,107.68557522321773
160.5,772.1217293222658,106.50192493695289
161.0,774.7411543835552,105.22931156712262
161.5,777.3179909012301,103.87088850191203
162.0,779.8504590126665,102.42989607280987
162.5,782.3370482218612,100.90964302410974
163.0,784.7765182931626,99.31348845936114
163.5,787.1678985362869,97.64482442374515
164.0,789.5104683756458,95.90703608081289
164.5,791.8037187613813,94.10344681022391
165.0,794.0473421170032,92.23731100845482
165.5,796.2412223216256,90.31180783696372
166.0,798.3854247784565,88.33003587503666
166.5,800.48018661553,86.29500863361297
167.0,802.5259070592545,84.20965088587334
167.5,804.5231380161625,82.0767957702347
168.0,806.4725748933288,79.89918262158929
168.5,808.3750476832565,77.67945548711354
169.0,810.2315123346395,75.42016228371642
169.5,812.0430424262743,73.12375455516393
170.0,813.8108211575316,70.79258778807154
170.5,815.5361336651948,68.42892224726937
171.0,817.22035967312,66.0349242924853
171.5,818.8649664780743,63.61266813983414
172.0,820.4715022722493,61.16413803321862
172.5,822.0415898003135,58.69123079241899
173.0,823.5769203464597,56.19575870635047
173.5,825.0792480447027,53.67945274168186
174.0,826.5503845036807,51.1439660387172
174.5,827.9921937353972,48.59087766812848
175.0,829.4065873757037,46.02169662377719
175.5,830.7955201828422,43.43786602846261
176.0,832.1609857990503,40.84076753097277
176.5,833.5050127590439,38.231725874280826
177.0,834.8296607281466,35.612013616114254
177.5,836.1370169519055,32.98285598441983
178.0,837.4291928982167,30.34543585144586
178.5,838.708321072269,27.700898811258455
179.0,839.976551984,25.050358346495123
179.5,841.2360512472258,22.394901071032344
180.0,842.4889967891581,19.735592035999233
180.5,843.7375761486536,17.073480087204295
181.0,844.9839838412337,14.409603262553302
181.5,846.2304187686866,11.744994218421429
182.0,847.4790816508896,9.08068567420019
182.5,848.7321724573881,6.417715864368157
183.0,849.991887816222,3.757133987433065
183.5,851.2604183775087,1.1000056409615655
184.0,852.5399461093747,-1.5525817683485057
184.5,853.8326415039704,-4.19951365098914
185.0,855.1406606715215,-6.83964290931117
185.5,856.4661423006488,-9.471784673141533
186.0,857.8112044635578,-12.094711109719047
186.5,859.1779412451352,-14.707146322210631
187.0,860.5684191755273,-17.30776135207993
187.5,861.9846734464008,-19.89516930170444
188.0,863.428703891821,-22.467920594870783
188.5,864.9024707155247,-25.024498394114836
189.0,866.4078899473403,-27.563314195307413
189.5,867.9468286126039,-30.08270362140957
190.0,869.5210995996708,-32.580922438925334
190.5,871.1324562120255,-35.05614282225402
191.0,872.7825863930617,-37.506449892877875
191.5,874.4731066133562,-39.92983856210105
192.0,876.2055554122052,-42.32421070786824
192.5,877.9813865873373,-44.687372718020846
193.0,879.8019620290843,-47.01703343417638
193.5,881.6685441978839,-49.31080253222519
194.0,883.5822882468237,-51.566189377204886
194.5,885.54423379402,-53.780602392015005
195.0,887.5552963529711,-55.951348981046074
195.5,889.6162584326433,-58.07563605129224
196.0,891.7277603229346,-60.150571174864176
196.5,893.8902905853402,-62.173164437988056
197.0,896.1041762731015,-64.1403310225332
197.5,898.3695729098679,-66.04889456681852
198.0,900.6864542609275,-67.89559135286898
198.5,903.0545585212093,-69.67713307822112
199.0,905.4734515779138,-71.39012303970239
199.5,907.9424404870139,-73.03116861234331
200.0,910.4605707058532,-74.59689677039493
200.5,913.0264150883937,-76.08433209228264
201.0,915.6381208631379,-77.49093796543306
201.5,918.2935639069412,-78.81445012771819
202.0,920.9904563307254,-80.05273027071645
202.5,923.7265905194122,-81.20322130959946
203.0,926.4995790037582,-82.26344652530078
203.5,929.3068097986146,-83.23116026851851
204.0,932.1454692439186,-84.10436611791796
204.5,935.0125663789514,-84.88133492002719
205.0,937.9049595982797,-85.56061977461823
205.5,940.8193849046876,-86.14106865684737
206.0,943.7524854343086,-86.62183448199181
206.5,946.7008413650152,-87.00238665074055
207.0,949.6610005498096,-87.28252564117003
207.5,952.6295110237395,-87.46239477717094
208.0,955.6029549622052,-87.54248896145965
208.5,958.5779836241126,-87.52366022332495
209.0,961.5513527403073,-87.40711904567151
209.5,964.519955416233,-87.19440051713009
210.0,967.4808485805487,-86.88732141600822
210.5,970.4311830543342,-86.48727526730143
211.0,973.3682199859624,-85.99570769435216
211.5,976.2893513403966,-85.41422673520874
212.0,979.1921108422508,-84.74459297977022
212.5,982.0741838816067,-83.98870910809188
213.0,984.93341633999,-83.14860894167668
213.5,987.7678223057129,-82.22644612160708
214.0,990.5755906594738,-81.22448252794766
214.5,993.3550905225148,-80.14507655401813
215.0,996.1048755705858,-78.990671346967
215.5,998.8236872273254,-77.76378312265574
216.0,1001.5104567602962,-76.46698965829457
216.5,1004.1643063117014,-75.10291906067047
217.0,1006.7845489036708,-73.67423890130226
217.5,1009.3706874648602,-72.1836458025797
218.0,1011.922412930915,-70.63385555103174
218.5,1014.4396014760787,-69.0275938054601
219.0,1016.9223109368644,-67.36758745890609
219.5,1019.3707764912739,-65.65655670442213
220.0,1021.785402475187,-63.89720347648042
220.5,1024.1667259472558,-62.09216505274492
221.0,1026.5154089113848,-60.24401287438062
221.5,1028.8322307378262,-58.35525192476196
222.0,1031.1180807955577,-56.428320631576625
222.5,1033.3739513053847,-54.465591258158106
223.0,1035.600930420202,-52.469370750827125
223.5,1037.8001955360537,-50.441902010056154
224.0,1039.973006835029,-48.3853655543697
224.5,1042.1207010586343,-46.30188154703629
225.0,1044.2446855080686,-44.19351215677698
225.5,1046.3464322658033,-42.06226422489287
226.0,1048.4274726310075,-39.91009221238432
226.5,1050.4893917596792,-37.73890140178356
227.0,1052.533823498805,-35.550551329536425
227.5,1054.5624454024992,-33.3468594258369
228.0,1056.5769739168297,-31.129604839828783
228.5,1058.5791597189484,-28.900532429033564
229.0,1060.5707831951631,-26.661356892732762
229.5,1062.553650041749,-24.413767029820825
230.0,1064.5295869715612,-22.159430102343308
230.5,1066.5004375088981,-19.89999628653993
231.0,1068.4680578545506,-17.637103193718172
231.5,1070.4343128025666,-15.372380443686492
232.0,1072.4010716899584,-13.107454273774312
232.5,1074.3702043603696,-10.84395216665579
233.0,1076.343577122613,-8.583507480275136
233.5,1078.323048684975,-6.327764063141662
234.0,1080.3104660462727,-4.078380838122758
234.5,1082.3076603248244,-1.8370363376135108
235.0,1084.3164425067848,0.3945668273962619
235.5,1086.3385990956783,2.61469758230087
236.0,1088.3758876454522,4.821592106414197
236.5,1090.4300321599796,7.013449672239472
237.0,1092.5027183426528,9.188428626413172
237.5,1094.5955886805455,11.344642533114675
238.0,1096.710237348592,13.480156501668281
238.5,1098.848204920322,15.592983721075317
239.0,1101.0109728729303,17.68108222529252
239.5,1103.199957875855,19.742351914209596
240.0,1105.4165058535684,21.77463185646267
240.5,1107.6615423855067,23.776083194332067
241.0,1109.9357552152694,25.745015255607367
241.5,1112.2397416034669,27.679728763227615
242.0,1114.5740058611618,29.57851875077719
242.5,1116.938957176685,31.439677792974628
243.0,1119.3349077568266,33.26149953670893
243.5,1121.762071302783,35.04228251524964
244.0,1124.2205618403293,36.78033422539985
244.5,1126.7103929224866,38.47397544460685
245.0,1129.231477221467,40.12154476242523
245.5,1131.7836265249134,41.7214032982745
246.0,1134.3665521494042,43.27193957517985
246.5,1136.9798657818892,44.77157451716131
247.0,1139.6230807571806,46.2187665361738
247.5,1142.295613776853,47.61201667302568
248.0,1144.996787071955,48.94987375554214
248.5,1147.7258310088055,50.2309395364143
249.0,1150.4818871339137,51.453873772703574
249.5,1153.2642359830174,52.61686265892108
250.0,1156.072068922074,53.71807509242874
250.5,1158.9044350540757,54.75580084532038
251.0,1161.7602494549776,55.728460301831625
251.5,1164.638302792949,56.63461296283275
252.0,1167.5372714254397,57.472967056686464
252.5,1170.4557288192893,58.24238758356464
253.0,1173.3921578471925,58.94190356822832
253.5,1176.3449638470825,59.570714425785795
254.0,1179.312488319988,60.12819535765997
254.5,1182.2930231326193,60.613901709256865
255.0,1185.2848244830873,61.02757657896913
255.5,1188.2861272894909,61.369160158335454
256.0,1191.2951605050778,61.63879794616172
256.5,1194.3101631876768,61.83684773931075
257.0,1197.3294011304677,61.96388532336971
257.5,1200.3511838431095,62.02070880936477
258.0,1203.3738816572256,62.00834158768461
258.5,1206.3959419828625,61.92800621582461
259.0,1209.4159019026806,61.781091761587064
259.5,1212.4323986324061,61.56914672817116
260.0,1215.4441788695963,61.29387133924905
260.5,1218.4500353190429,60.95647045025305
261.0,1221.4488193420025,60.558080594692136
261.5,1224.439455495989,60.099915373041206
262.0,1227.4209451471884,59.58326124851533
262.5,1230.3923696479212,59.00947322273087
263.0,1233.3528930713464,58.37997042674556
263.5,1236.3017644987788,57.69623166257316
264.0,1239.23831985808,56.95979092952204
264.5,1242.1619833145185,56.17223296863106
265.0,1245.0722682182698,55.33518885709237
265.5,1247.9687776153212,54.4503316828857
266.0,1250.8512043309138,53.519372327929226
266.5,1253.7193306368158,52.54405538590904
267.0,1256.5730275156325,51.52615523861235
267.5,1259.4122535370366,50.467472312091566
268.0,1262.2370533622282,49.36982953135836
268.5,1265.0475558941191,48.23506898958086
269.0,1267.8439720916801,47.06504884496437
269.5,1270.626592467605,45.86164045566627
270.0,1273.3957842889351,44.62672576025767
270.5,1276.1519885005825,43.36219490842582
271.0,1278.895716391785,42.06994414383638
271.5,1281.6275460254662,40.75187393836827
272.0,1284.3481184502484,39.409887374315964
272.5,1287.058133714531,38.045888768645085
273.0,1289.7583467015957,36.66178253100332
273.5,1292.4495628041716,35.25947224494591
274.0,1295.1326334563084,33.840859959745494
274.5,1297.8084515397775,32.40784567823159
275.0,1300.4779466815855,30.962327024355083
275.5,1303.1420804585516,29.50619907260453
276.0,1305.801841524284,28.041354320021373
276.5,1308.4582406733305,26.56968278037417
277.0,1311.1123058567573,25.093072179061963
277.5,1313.7650771629721,23.61340822652635
278.0,1316.4176017772393,22.132574947362453
278.5,1319.07092893306,20.65245504193177
279.0,1321.726104868405,19.17493025709484
279.5,1324.3841677997018,17.70188174269855
280.0,1327.0461429264858,16.235190370670363
280.5,1329.7127916652114,14.77628759313398
281.0,1332.384614119096,13.326153727161405
281.5,1335.0620843400804,11.88574395012487
282.0,1337.745660398316,10.456008541860967
282.5,1340.435783055499,9.037892316659594
283.0,1343.1328744933855,7.632334018658078
283.5,1345.8373371017663,6.240265679069385
284.0,1348.549552330089,4.862611934052168
284.5,1351.2698796067932,3.5002893024247435
285.0,1353.9986553302963,2.1542054228317866
285.5,1356.7361919354187,0.8252582503887276
286.0,1359.482777038868,-0.4856647867489765
286.5,1362.2386726672137,-1.7776876700193873
287.0,1365.0041145705684,-3.049946710993664
287.5,1367.7795356182392,-4.301094742620041
288.0,1370.5654108674498,-5.529608952336092
288.5,1373.3621593716887,-6.733998361382231
289.0,1376.17014221849,-7.912806942936861
289.5,1378.9896609548439,-9.06461685301841
290.0,1381.8209564137055,-10.18805176011096
290.5,1384.6642079524256,-11.281780256650672
291.0,1387.5195331110729,-12.344519332891329
291.5,1390.3869876955657,-13.375037891295689
292.0,1393.266566589083,-14.37215940604505
292.5,1396.1582043326678,-15.334766367859217
293.0,1399.0617764795131,-16.26180377425914
293.5,1401.9771013609336,-17.15228255553193
294.0,1404.903942251713,-18.005282907692486
294.5,1407.842009918914,-18.81995750358009
295.0,1410.7909655347014,-19.59553455350934
295.5,1413.7504239302882,-20.331320687611523
296.0,1416.7199571648318,-21.026703633146777
296.5,1419.6990983800163,-21.68115466162206
297.0,1422.6873459082224,-22.29423078249097
297.5,1425.684167599638,-22.86557666250663
298.0,1428.689005331446,-23.39492625240968
298.5,1431.70127960361,-23.882104456540272
299.0,1434.7203936983165,-24.327032314297423
299.5,1437.7457381952677,-24.729731883717395
