t,psi_deg,cmd_rudder_deg,applied_rudder_deg
30.1,17.211217169420618,-4.149230620479166,-4.149230620479166
30.200000000000003,17.269834981189998,-4.178234481872334,-4.178234481872334
30.3,17.327988089368624,-4.2070036251137495,-4.2070036251137495
30.400000000000002,17.385673342229772,-4.2355364916401035,-4.2355364916401035
30.5,17.44288761431653,-4.263831536150435,-4.263831536150435
30.6,17.499627806610835,-4.291887226689814,-4.291887226689814
30.700000000000003,17.5558908467013,-4.319702044732178,-4.319702044732178
30.8,17.611673688949463,-4.347274485262418,-4.347274485262418
30.900000000000002,17.66697331465445,-4.374603056857841,-4.374603056857841
31.0,17.721786732216337,-4.401686281768758,-4.401686281768758
31.1,17.776110977297765,-4.428522695998175,-4.428522695998175
31.200000000000003,17.829943112984104,-4.455110849381152,-4.455110849381152
31.3,17.88328022994222,-4.481449305662782,-4.481449305662782
31.400000000000002,17.936119446577408,-4.507536642575998,-4.507536642575998
31.5,17.98845790918917,-4.533371451918145,-4.533371451918145
31.6,18.040292792124912,-4.558952339626864,-4.558952339626864
31.700000000000003,18.09162129793265,-4.5842779258554485,-4.5842779258554485
31.8,18.142440657511614,-4.609346845047109,-4.609346845047109
31.900000000000002,18.19274813026172,-4.634157746008399,-4.634157746008399
32.0,18.24254100423101,-4.6587092919822535,-4.6587092919822535
32.1,18.29181659626183,-4.683000160719663,-4.683000160719663
32.2,18.340572252135267,-4.707029044550995,-4.707029044550995
32.300000000000004,18.388805346714005,-4.730794650456308,-4.730794650456308
32.4,18.436513284083354,-4.75429570013466,-4.75429570013466
32.5,18.483693497691103,-4.777530930073112,-4.777530930073112
32.6,18.530343450485166,-4.8004990916143,-4.8004990916143
32.7,18.576460635050044,-4.823198951023579,-4.823198951023579
32.800000000000004,18.62204257374132,-4.845629289555279,-4.845629289555279
32.9,18.667086818818802,-4.867788903517932,-4.867788903517932
33.0,18.711590952577534,-4.889676604338859,-4.889676604338859
33.1,18.755552587477734,-4.9112912186279,-4.9112912186279
33.2,18.79896936627239,-4.9326315882400635,-4.9326315882400635
33.300000000000004,18.84183896213381,-4.953696570337698,-4.953696570337698
33.4,18.88415907877789,-4.974485037451511,-4.974485037451511
33.5,18.925927450587167,-4.994995877540754,-4.994995877540754
33.6,18.967141842731788,-5.015227994052861,-5.015227994052861
33.7,19.00780005128903,-5.035180305981699,-5.035180305981699
33.800000000000004,19.047899903360882,-5.0548517479255235,-5.0548517479255235
33.9,19.08743925719009,-5.074241270143478,-5.074241270143478
34.0,19.126416002274308,-5.093347838611815,-5.093347838611815
34.1,19.164828059478623,-5.112170435078762,-5.112170435078762
34.2,19.20267338114621,-5.130708057118756,-5.130708057118756
34.300000000000004,19.239949951207446,-5.148959718185719,-5.148959718185719
34.4,19.276655785286966,-5.166924447665504,-5.166924447665504
34.5,19.312788930809177,-5.184601290927371,-5.184601290927371
34.6,19.34834746710193,-5.201989309374625,-5.201989309374625
34.7,19.383329505498505,-5.219087580494412,-5.219087580494412
34.800000000000004,19.41773318943753,-5.235895197906425,-5.235895197906425
34.9,19.45155669456155,-5.252411271411069,-5.252411271411069
35.0,19.484798228813354,-5.2686349270362935,-5.2686349270362935
35.1,19.517456032530838,-5.284565307083749,-5.284565307083749
35.2,19.54952837853997,-5.300201570174217,-5.300201570174217
35.300000000000004,19.58101357224577,-5.315542891291786,-5.315542891291786
35.4,19.6119099517218,-5.330588461827186,-5.330588461827186
35.5,19.642215887797573,-5.345337489620553,-5.345337489620553
35.6,19.671929784144247,-5.359789199002791,-5.359789199002791
35.7,19.701050077358442,-5.373942830836336,-5.373942830836336
35.800000000000004,19.729575237044394,-5.387797642554828,-5.387797642554828
35.9,19.757503765893944,-5.401352908202201,-5.401352908202201
36.0,19.78483419976509,-5.414607918470256,-5.414607918470256
36.1,19.81156510775836,-5.427561980735866,-5.427561980735866
36.2,19.837695092291487,-5.440214419096925,-5.440214419096925
36.300000000000004,19.86322278917231,-5.452564574407641,-5.452564574407641
36.4,19.888146867669597,-5.464611804312537,-5.464611804312537
36.5,19.912466030582245,-5.476355483279779,-5.476355483279779
36.6,19.93617901430648,-5.48779500263364,-5.48779500263364
36.7,19.9592845889012,-5.498929770585761,-5.498929770585761
36.800000000000004,19.981781558151493,-5.509759212265593,-5.509759212265593
36.9,20.003668759630273,-5.520282769750049,-5.520282769750049
37.0,20.024945263658097,-5.528699241715244,-5.528699241715244
37.1,20.04560997594663,-5.538605933378294,-5.538605933378294
37.2,20.065661836145654,-5.548205379318116,-5.548205379318116
37.300000000000004,20.085099817897326,-5.557497090021832,-5.557497090021832
37.4,20.10392292888823,-5.56648059303975,-5.56648059303975
37.5,20.122130210899677,-5.575155433008893,-5.575155433008893
37.6,20.139720739856287,-5.583521171676263,-5.583521171676263
37.7,20.156693625872244,-5.591577387920428,-5.591577387920428
37.800000000000004,20.17304801329613,-5.599323677772815,-5.599323677772815
37.9,20.188783080753534,-5.6067596544375276,-5.6067596544375276
38.0,20.203898041187962,-5.6138849483105355,-5.6138849483105355
38.1,20.218392141899677,-5.620699206997775,-5.620699206997775
38.2,20.23226466458276,-5.627202095332413,-5.627202095332413
38.300000000000004,20.245514925360233,-5.6333932953909525,-5.6333932953909525
38.400000000000006,20.258142274817295,-5.639272506508608,-5.639272506508608
38.5,20.270146098032562,-5.64483944529362,-5.64483944529362
38.6,20.28152581460749,-5.650093845640486,-5.650093845640486
38.7,20.29228087869392,-5.655035458742545,-5.655035458742545
38.800000000000004,20.302410779019514,-5.659664053103403,-5.659664053103403
38.900000000000006,20.31191503891154,-5.663979414547216,-5.663979414547216
39.0,20.32079321631857,-5.667981346228542,-5.667981346228542
39.1,20.32904490383028,-5.671669668640707,-5.671669668640707
39.2,20.336669728695398,-5.675044219623423,-5.675044219623423
39.300000000000004,20.34366735283766,-5.6781048543695585,-5.6781048543695585
39.400000000000006,20.350037472869985,-5.6808514454307515,-5.6808514454307515
39.5,20.35577982010649,-5.683283882722146,-5.683283882722146
39.6,20.360894160572876,-5.685402073526263,-5.685402073526263
39.7,20.365380295014596,-5.68720594249573,-5.68720594249573
39.800000000000004,20.36923805890346,-5.688695431655097,-5.688695431655097
39.900000000000006,20.372467322441874,-5.689870500401865,-5.689870500401865
40.0,20.375013024511674,-6.18834378216568,-6.18834378216568
40.1,20.37682010399462,-6.686817063929497,-6.686817063929497
40.2,20.377833499772503,-7.185290345693313,-7.185290345693313
40.300000000000004,20.377998150727073,-7.68376362745713,-7.68376362745713
40.400000000000006,20.377268464010857,-8.096519798716333,-8.096519798716333
40.5,20.375644578324565,-8.095264128051065,-8.095264128051065
40.6,20.373126657049724,-8.093785020432286,-8.093785020432286
40.7,20.369714888240804,-8.092082546332042,-8.092082546332042
40.800000000000004,20.365409484616787,-8.090156782382824,-8.090156782382824
40.900000000000006,20.36021068355196,-8.088007811374451,-8.088007811374451
41.0,20.354118747066117,-8.085635722251208,-8.085635722251208
41.1,20.34713396181413,-8.083040610108347,-8.083040610108347
41.2,20.339256639074645,-8.080222576188856,-8.080222576188856
41.300000000000004,20.330487114738307,-8.077181727879626,-8.077181727879626
41.400000000000006,20.320825749295185,-8.073918178707851,-8.073918178707851
41.5,20.310272927821554,-8.07043204833701,-8.07043204833701
41.6,20.29882905996601,-8.066723462562699,-8.066723462562699
41.7,20.286494579934875,-8.062792553308444,-8.062792553308444
41.800000000000004,20.273269946477004,-8.058639458621187,-8.058639458621187
41.900000000000006,20.259155642867814,-8.054264322666599,-8.054264322666599
42.0,20.244152176892673,-8.049667295724499,-8.049667295724499
42.1,20.228260080829653,-8.044848534183613,-8.044848534183613
42.2,20.211479911431567,-8.039808200536637,-8.039808200536637
42.300000000000004,20.193812249907403,-8.034546463374879,-8.034546463374879
42.400000000000006,20.17525770190289,-8.029063497382817,-8.029063497382817
42.5,20.155816897480666,-8.023359483332417,-8.023359483332417
42.6,20.13549049109965,-8.01743460807738,-8.01743460807738
42.7,20.114279161593572,-8.011289064547128,-8.011289064547128
42.800000000000004,20.092183612149125,-8.004923051740793,-8.004923051740793
42.900000000000006,20.069204570283333,-7.998336774720708,-7.998336774720708
43.0,20.045342787820115,-7.991530444606106,-7.991530444606106
43.1,20.020599040866365,-7.984504278566435,-7.984504278566435
43.2,19.994974129787344,-7.977258499814547,-7.977258499814547
43.300000000000004,19.96846887918124,-7.969793337599796,-7.969793337599796
43.400000000000006,19.941084137853274,-7.9621090272007375,-7.9621090272007375
43.5,19.91282077878903,-7.9542058099180535,-7.9542058099180535
43.6,19.88367969912709,-7.946083933066893,-7.946083933066893
43.7,19.853661820131123,-7.937743649969397,-7.937743649969397
43.800000000000004,19.82276808716116,-7.929185219946831,-7.929185219946831
43.900000000000006,19.790999469644365,-7.920408908311567,-7.920408908311567
44.0,19.75835696104501,-7.911414986359114,-7.911414986359114
44.1,19.724841578833857,-7.902203731359686,-7.902203731359686
44.2,19.690454364456947,-7.892775426549845,-7.892775426549845
44.300000000000004,19.65519638330354,-7.883130361123819,-7.883130361123819
44.400000000000006,19.619068724673564,-7.873268830224793,-7.873268830224793
44.5,19.582072501744385,-7.863191134935897,-7.863191134935897
44.6,19.54420885153688,-7.8528975822711935,-7.8528975822711935
44.7,19.505478934880834,-7.842388485166303,-7.842388485166303
44.800000000000004,19.465883936379765,-7.8316641624690435,-7.8316641624690435
44.900000000000006,19.425425064375002,-7.820724938929842,-7.820724938929842
45.0,19.384103550909252,-7.809571145191928,-7.809571145191928
45.1,19.34192065168932,-7.798203117781471,-7.798203117781471
45.2,19.298877646048396,-7.786621199097519,-7.786621199097519
45.300000000000004,19.25497583690742,-7.774825737401721,-7.774825737401721
45.400000000000006,19.210216550736188,-7.762817086807896,-7.762817086807896
45.5,19.164601137513422,-7.7505956072716105,-7.7505956072716105
45.6,19.118130970686426,-7.738161664579286,-7.738161664579286
45.7,19.070807447130054,-7.725515630337456,-7.725515630337456
45.800000000000004,19.022631987105,-7.712657881961701,-7.712657881961701
45.900000000000006,18.97360603421544,-7.699588802665377,-7.699588802665377
46.0,18.92373105536609,-7.686308781448438,-7.686308781448438
46.1,18.873008540718654,-7.672818213085625,-7.672818213085625
46.2,18.821440003647506,-7.6591174981151795,-7.6591174981151795
46.300000000000004,18.769026980694793,-7.645207042826714,-7.645207042826714
46.400000000000006,18.715771031524998,-7.631087259249285,-7.631087259249285
46.5,18.661673738878815,-7.6167585651394205,-7.6167585651394205
46.6,18.606736708526196,-7.602221383968583,-7.602221383968583
46.7,18.550961569219165,-7.587476144910913,-7.587476144910913
46.800000000000004,18.494349972643636,-7.572523282830505,-7.572523282830505
46.900000000000006,18.43690359337086,-7.557363238268639,-7.557363238268639
47.0,18.378624128807992,-7.541996457430957,-7.541996457430957
47.1,18.319513299148305,-7.526423392174281,-7.526423392174281
47.2,18.259572847320655,-7.510644499993405,-7.510644499993405
47.300000000000004,18.198804538938212,-7.494660244007818,-7.494660244007818
47.400000000000006,18.137210162246788,-7.47847109294796,-7.47847109294796
47.5,18.074791528072463,-7.462077521141757,-7.462077521141757
47.6,18.011550469768405,-7.445480008500578,-7.445480008500578
47.7,17.947488843161505,-7.428679040505453,-7.428679040505453
47.800000000000004,17.882608526497865,-7.411675108192687,-7.411675108192687
47.900000000000006,17.816911420388173,-7.394468708139697,-7.394468708139697
48.0,17.75039944775209,-7.377060342450637,-7.377060342450637
48.1,17.68307455376224,-7.359450518741596,-7.359450518741596
48.2,17.614938705787534,-7.341639750125969,-7.341639750125969
48.300000000000004,17.54599389333589,-7.323628555199586,-7.323628555199586
48.400000000000006,17.476242127996315,-7.3054174580256035,-7.3054174580256035
48.5,17.405685443380413,-7.287006988119239,-7.287006988119239
48.6,17.33432589506332,-7.268397680432621,-7.268397680432621
48.7,17.262165560524068,-7.24959007533905,-7.24959007533905
48.800000000000004,17.189206539085152,-7.230584718617544,-7.230584718617544
48.900000000000006,17.115450951851802,-7.2113821614369344,-7.2113821614369344
49.0,17.040900941650392,-7.191982960340039,-7.191982960340039
49.1,16.965558672966445,-7.172387677227404,-7.172387677227404
49.2,16.88942633188194,-7.152596879341252,-7.152596879341252
49.300000000000004,16.81250612601211,-7.132611139249021,-7.132611139249021
49.400000000000006,16.734800284441533,-7.112431034826792,-7.112431034826792
49.5,16.656311057659792,-7.092057149242765,-7.092057149242765
49.6,16.577040717496434,-7.071490070940322,-7.071490070940322
49.7,16.496991557055402,-7.050730393621122,-7.050730393621122
49.800000000000004,16.41616589064884,-7.029778716228034,-7.029778716228034
49.900000000000006,16.334566053730473,-7.008635642927812,-7.008635642927812
50.0,16.25219440282812,-6.987301783093798,-6.987301783093798
50.1,16.169053315475995,-6.965777751288409,-6.965777751288409
50.2,16.085145190146108,-6.94406416724538,-6.94406416724538
50.300000000000004,16.00047244617926,-6.922161655852038,-6.922161655852038
50.400000000000006,15.915037523715549,-6.9000708471313645,-6.9000708471313645
50.5,15.828842883624153,-6.877792376223861,-6.877792376223861
50.6,15.741891007432534,-6.855326883369346,-6.855326883369346
50.7,15.654184397255273,-6.8326750138886325,-6.8326750138886325
50.800000000000004,15.565725575722192,-6.809837418164937,-6.809837418164937
50.900000000000006,15.476517085905915,-6.786814751625393,-6.786814751625393
51.0,15.38656149124896,-6.763607674722096,-6.763607674722096
