t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-180.0,-180.0,-180.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.021977825308754896,0.0,0.04417022382861392,0.06614804913736881,0.06614804913736881
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.0439582569176493,0.0,0.044390028144702866,0.08834828506235216,0.08834828506235216
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13149529297725251,0.08844132749792573,0.06574764648862626,0.0,0.044220663748962864,0.10996831023758913,0.10996831023758913
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.17459717092919022,0.08790829496833488,0.08729858546459511,0.0,0.04395414748416744,0.13125273294876255,0.13125273294876255
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.2171287904088843,0.08718296722984502,0.10856439520444215,0.0,0.04359148361492251,0.15215587881936465,0.15215587881936465
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.25899845434166774,0.08626776982415375,0.12949922717083387,0.0,0.04313388491207688,0.17263311208291074,0.17263311208291074
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.30011632170097646,0.08516553815850711,0.15005816085048823,0.0,0.042582769079253555,0.1926409299297418,0.1926409299297418
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.34039459841323116,0.08387950948266473,0.17019729920661558,0.0,0.041939754741332366,0.21213705394794796,0.21213705394794796
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.37974772292157477,0.08241331401075062,0.18987386146078739,0.0,0.04120665700537531,0.2310805184661627,0.2310805184661627
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1,0.4180925460054271,0.08077096521098033,0.20904627300271356,0.0,0.040385482605490165,0.24943175560820374,0.24943175560820374
5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,1,0.4553485045110836,0.07895684928912952,0.2276742522555418,0.0,0.03947842464456476,0.2671526769001066,0.2671526769001066
6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1,0.4914377886007504,0.07697571389163835,0.2457188943003752,0.0,0.038487856945819174,0.2842067512461944,0.2842067512461944
6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,1,0.526285502215752,0.07483265605726717,0.263142751107876,0.0,0.03741632802863359,0.3005590791365096,0.3005590791365096
7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1,0.5598198163901572,0.07253310944684603,0.2799099081950786,0.0,0.036266554723423015,0.31617646291850166,0.31617646291850166
7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1,0.5919721151282681,0.07008283088214365,0.29598605756413404,0.0,0.035041415441071824,0.33102747300520585,0.33102747300520585
8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1,0.6226771335575846,0.0674878862279691,0.3113385667787923,0.0,0.03374394311398455,0.3450825098927769,0.3450825098927769
8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,1,0.6518730880674338,0.06475463564931347,0.3259365440337169,0.0,0.032377317824656734,0.3583138618583736,0.3583138618583736
9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1,0.6795017981939314,0.06188971828123922,0.3397508990969657,0.0,0.03094485914061961,0.3706957582375853,0.3706957582375853
9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,1,0.705508800006553,0.05890003634586231,0.3527544000032765,0.0,0.029450018172931153,0.38220441817620765,0.38220441817620765
10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,0.7298434507912822,0.05579273875539337,0.3649217253956411,0.0,0.027896369377696684,0.39281809477333784,0.39281809477333784
10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,1,0.7524590248384855,0.05257520423916535,0.37622951241924274,0.0,0.026287602119582674,0.40251711453882544,0.40251711453882544
11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1,0.7733128001325685,0.0492550240334311,0.38665640006628427,0.0,0.02462751201671555,0.4112839120829998,0.4112839120829998
11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,1,0.7923661358348683,0.04583998417564288,0.39618306791743413,0.0,0.02291999208782144,0.4191030600052556,0.4191030600052556
12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1,0.8095845403923053,0.04233804744240299,0.40479227019615266,0.0,0.021169023721201496,0.42596129391735416,0.42596129391735416
12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1,0.8249377301759222,0.038757334973331184,0.4124688650879611,0.0,0.019378667486665592,0.4318475325746267,0.4318475325746267
13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1,0.8383996785598443,0.035106107623464444,0.41919983927992216,0.0,0.017553053811732222,0.43675289309165444,0.43675289309165444
13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1,0.8499486553702341,0.031392747085162764,0.42497432768511706,0.0,0.015696373542581382,0.4406707012276984,0.4406707012276984
14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1,0.8595672566503973,0.027625736823510133,0.4297836283251987,0.0,0.013812868411755067,0.4435964967369537,0.4435964967369537
14.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,1,0.8672424247397524,0.02381364286808736,0.4336212123698762,0.0,0.01190682143404368,0.4455280338039199,0.4455280338039199
15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1,0.8729654586335329,0.019965094502972226,0.43648272931676646,0.0,0.009982547251486113,0.4464652765682526,0.4464652765682526
15.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,1,0.8767320146717209,0.016088764900335912,0.43836600733586045,0.0,0.008044382450167956,0.4464103897860284,0.4464103897860284
16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1,0.8785420975690689,0.012193351738312742,0.43927104878453443,0.0,0.006096675869156371,0.4453677246536908,0.4453677246536908
16.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,1,0.8784000418695651,0.008287557848046538,0.43920002093478255,0.0,0.004143778924023269,0.44334379985880584,0.44334379985880584
17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1,0.8763144839007607,0.004380071931633353,0.43815724195038036,0.0,0.0021900359658166765,0.440347277916197,0.440347277916197
17.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,1,0.8722983243153843,0.0004795493933092181,0.43614916215769217,0.0,0.00023977469665460905,0.4363889368543468,0.4363889368543468
18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1,0.8663686813690454,-0.003405406673510844,0.4331843406845227,0.0,-0.001702703336755422,0.4314816373477673,0.4314816373477673
18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,1,0.8585468350557499,-0.007266264302889964,0.42927341752787496,0.0,-0.003633132151444982,0.42564028537643,0.42564028537643
19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1,0.8488581622742015,-0.011094581234994386,0.42442908113710076,0.0,-0.005547290617497193,0.41888179051960356,0.41888179051960356
19.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,1,0.8373320632065104,-0.014882023217161327,0.4186660316032552,0.0,-0.007441011608580663,0.41122501999467453,0.41122501999467453
