t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-36.0,-36.0,-36.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.00879113012350196,0.0,0.008834044765722785,0.017625174889224746,0.017625174889224746
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.01758330276705972,0.0,0.008878005628940573,0.02646130839600029,0.02646130839600029
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.1317665952090569,0.08898658064606574,0.026353319041811377,0.0,0.008898658064606576,0.035251977106417955,0.035251977106417955
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.1754673516366332,0.0891145472274691,0.03509347032732665,0.0,0.00891145472274691,0.04400492505007356,0.04400492505007356
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21898040073938022,0.08916390289382976,0.043796080147876046,0.0,0.008916390289382977,0.052712470437259025,0.052712470437259025
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.2622675545510477,0.08913466379276942,0.05245351091020954,0.0,0.008913466379276943,0.061366977289486487,0.061366977289486487
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.3052908529988967,0.08902691529271713,0.06105817059977934,0.0,0.008902691529271714,0.06996086212905106,0.06996086212905106
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.3480125971665,0.08884081185514565,0.06960251943330001,0.0,0.008884081185514568,0.07848660061881457,0.07848660061881457
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.39039538229858706,0.0885765768462659,0.07807907645971741,0.0,0.00885765768462659,0.08693673414434401,0.08693673414434401
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1,0.43240213052630555,0.08823450228796294,0.08648042610526112,0.0,0.008823450228796294,0.09530387633405742,0.09530387633405742
5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
