t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-36.0,-36.0,-36.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.021977825308754896,0.001098891265437745,0.008834044765722785,0.031910761339915425,0.031910761339915425
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.0439582569176493,0.00329680411132021,0.008878005628940573,0.05613306665791008,0.05613306665791008
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13163651914768953,0.08872515860748224,0.06581825957384477,0.006587717090012449,0.008872515860748225,0.08127849252460544,0.08127849252460544
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.1750054114465367,0.0884463091914483,0.08750270572326835,0.010962852376175867,0.00884463091914483,0.10731018901858905,0.10731018901858905
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21790903716749194,0.08793459690042993,0.10895451858374597,0.016410578305363167,0.008793459690042993,0.13415855657915213,0.13415855657915213
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.26022964889350797,0.08718168480851421,0.13011482444675398,0.022916319527700867,0.008718168480851421,0.16174931245530627,0.16174931245530627
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.30184623054650417,0.08617985451248722,0.15092311527325208,0.03046247529136347,0.008617985451248722,0.1900035760158643,0.1900035760158643
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.34263484275046674,0.08492204989321958,0.17131742137523337,0.039028346360125137,0.00849220498932196,0.21883797272468045,0.21883797272468045
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.38246898795032225,0.08340192016349564,0.19123449397516112,0.048590071058883195,0.008340192016349564,0.24816475705039387,0.24816475705039387
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
