t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-180.0,-180.0,-180.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.00879113012350196,0.00021977825308754897,0.04417022382861392,0.05318113220520343,0.05318113220520343
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.01758330276705972,0.0006593608222640419,0.044390028144702866,0.06263269173402664,0.06263269173402664
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.1316080258702644,0.08866789387708607,0.02632160517405288,0.0013174009516153638,0.044333946938543034,0.07197295306421128,0.07197295306421128
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.1749892154522973,0.08847074564014012,0.03499784309045947,0.0021923470288768504,0.04423537282007006,0.08142556293940638,0.08142556293940638
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21801861383528456,0.08818721197326769,0.043603722767056916,0.003282440098053273,0.044093605986633845,0.09097976885174404,0.09097976885174404
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.2606543018603635,0.08781598303018336,0.05213086037207269,0.004585711607355091,0.04390799151509168,0.10062456349451945,0.10062456349451945
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.3028539581425969,0.08735584143919957,0.06057079162851938,0.006099981398068076,0.043677920719599785,0.11034869374618725,0.11034869374618725
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.34457490834382126,0.0868056649512007,0.06891498166876425,0.00782285593978718,0.04340283247560035,0.1201406700841518,0.1201406700841518
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.38577417548347454,0.08616442901499727,0.07715483509669492,0.009751726817204555,0.043082214507498634,0.1299887764213981,0.1299887764213981
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1,0.4264085312576349,0.08543120927665818,0.08528170625152699,0.01188376947349273,0.04271560463832909,0.13988108036334881,0.13988108036334881
5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,1,0.466434548296501,0.08460518399845947,0.0932869096593002,0.014215942214975236,0.042302591999229734,0.14980544387350517,0.14980544387350517
6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1,0.5058086533507469,0.08368563639368976,0.10116173067014939,0.01674498548172897,0.04184281819684488,0.15974953434872324,0.15974953434872324
6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,1,0.5444871813155587,0.08267195687222778,0.10889743626311175,0.019467421388306764,0.04133597843611389,0.16970083608753242,0.16970083608753242
7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1,0.5824264300825828,0.08156364519460582,0.11648528601651657,0.02,0.04078182259730291,0.17726710861381947,0.17726710861381947
7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1,0.6195931477081714,0.08038127750614321,0.1239186295416343,0.02,0.040190638753071606,0.1841092682947059,0.1841092682947059
8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1,0.6559572524720518,0.0791309010178113,0.1311914504944104,0.02,0.03956545050890565,0.19075690100331605,0.19075690100331605
8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,1,0.6914895116302014,0.07781392874790785,0.13829790232604028,0.02,0.038906964373953926,0.1972048666999942,0.1972048666999942
9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1,0.7261615640362249,0.07643182749143163,0.145232312807245,0.02,0.03821591374571581,0.2034482265529608,0.2034482265529608
9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,1,0.7599459418944656,0.07498611627380512,0.15198918837889314,0.02,0.03749305813690256,0.2094822465157957,0.2094822465157957
10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,0.7928160916118235,0.07347836476413498,0.1585632183223647,0.02,0.03673918238206749,0.21530240070443218,0.21530240070443218
10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,1,0.8247463937360164,0.07191019164966866,0.1649492787472033,0.02,0.03595509582483433,0.22090437457203765,0.22090437457203765
11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1,0.8557121819839995,0.07028326297336741,0.1711424363967999,0.02,0.03514163148668371,0.22628406788348362,0.22628406788348362
11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,1,0.8856897613192702,0.06859929043586199,0.17713795226385406,0.02,0.034299645217930996,0.23143759748178508,0.23143759748178508
12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1,0.914656425085034,0.06686002966389668,0.1829312850170068,0.02,0.03343001483194834,0.23636129984895515,0.23636129984895515
12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1,0.9425904711821838,0.06506727844632133,0.18851809423643676,0.02,0.03253363922316067,0.2410517334595974,0.2410517334595974
13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1,0.9694712172670598,0.06322287494023116,0.19389424345341194,0.02,0.03161143747011558,0.2455056809235275,0.2455056809235275
13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1,0.9952790149765176,0.06132869584814336,0.19905580299530354,0.02,0.03066434792407168,0.24972015091937524,0.24972015091937524
14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1,1.0199952631623952,0.05938665456857649,0.20399905263247906,0.02,0.029693327284288244,0.2536923799167673,0.2536923799167673
14.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,1,1.0436024201251979,0.057398699321355065,0.20872048402503962,0.02,0.028699349660677533,0.25741983368571714,0.25741983368571714
15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1,1.0660840148474615,0.055366811249680056,0.2132168029694923,0.02,0.027683405624840028,0.26090020859433233,0.26090020859433233
15.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,1,1.0874246572194135,0.05329300250113024,0.2174849314438827,0.02,0.02664650125056512,0.26413143269444783,0.26413143269444783
16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1,1.1076100472487398,0.05117931428822508,0.221522009449748,0.02,0.02558965714411254,0.2671116665938606,0.2671116665938606
16.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,1,1.1266269832537965,0.049027814932002985,0.22532539665075932,0.02,0.024513907466001492,0.2698393041167608,0.2698393041167608
17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1,1.1444633690323744,0.046840597888993966,0.22889267380647493,0.02,0.023420298944496983,0.2723129727509719,0.2723129727509719
17.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,1,1.1611082200108587,0.044619779764383104,0.23222164400217174,0.02,0.022309889882191552,0.2745315338843633,0.2745315338843633
18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1,1.1765516683713317,0.0423674983125617,0.23531033367426635,0.02,0.02118374915628085,0.2764940828305472,0.2764940828305472
18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,1,1.1907849671428365,0.04008591042762539,0.2381569934285673,0.02,0.020042955213812694,0.27819994864238,0.27819994864238
19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1,1.2038004932861583,0.037777190124723366,0.24076009865723166,0.02,0.018888595062361683,0.27964869371959333,0.27964869371959333
19.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,1,1.2155917497405746,0.035443526515251164,0.24311834994811493,0.02,0.017721763257625582,0.2808401132057405,0.2808401132057405
