t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-180.0,-180.0,-180.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.00879113012350196,0.0,0.04417022382861392,0.05296135395211589,0.05296135395211589
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.01758330276705972,0.0,0.044390028144702866,0.06197333091176258,0.06197333091176258
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13161091639703446,0.08867370315362674,0.026322183279406892,0.0,0.04433685157681337,0.07065903485622027,0.07065903485622027
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.17500075685086233,0.08848816005806226,0.03500015137017247,0.0,0.04424408002903113,0.0792442313992036,0.0792442313992036
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21804836973119004,0.08822393145915536,0.04360967394623801,0.0,0.04411196572957768,0.08772163967581569,0.08772163967581569
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.2607165575208201,0.0878815903213748,0.05214331150416403,0.0,0.0439407951606874,0.09608410666485143,0.09608410666485143
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.3029686220503525,0.08746177731058521,0.06059372441007051,0.0,0.04373088865529261,0.10432461306536311,0.10432461306536311
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.34476839532371356,0.08696519992997537,0.06895367906474272,0.0,0.043482599964987684,0.11243627902973038,0.11243627902973038
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.38608026972299303,0.08639263159960307,0.07721605394459861,0.0,0.043196315799801537,0.12041236974440014,0.12041236974440014
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1,0.4268692275944219,0.08574491068074555,0.0853738455188844,0.0,0.042872455340372775,0.12824630085925717,0.12824630085925717
5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,1,0.4671008701705557,0.08502293944608165,0.09342017403411114,0.0,0.042511469723040825,0.13593164375715197,0.13593164375715197
6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1,0.5067414458197063,0.08422768299704114,0.10134828916394124,0.0,0.04211384149852057,0.14346213066246183,0.14346213066246183
6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,1,0.5457578775878155,0.08336016812899104,0.10915157551756309,0.0,0.04168008406449552,0.1508316595820586,0.1508316595820586
7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1,0.5841177900186734,0.08242148214620412,0.11682355800373466,0.0,0.04121074107310206,0.15803429907683672,0.15803429907683672
7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1,0.6217895352373162,0.08141277162752686,0.12435790704746325,0.0,0.04070638581376343,0.16506429286122667,0.16506429286122667
8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1,0.6587422182519751,0.0803352411438272,0.131748443650395,0.0,0.0401676205719136,0.17191606422230862,0.17191606422230862
8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,1,0.6949457214954394,0.07919015192910986,0.1389891442990879,0.0,0.03959507596455493,0.17858422026364282,0.17858422026364282
9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1,0.7303707285422245,0.07797882050649539,0.1460741457084449,0.0,0.038989410253247696,0.1850635559616926,0.1850635559616926
9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,1,0.7649887470178771,0.07670261726998946,0.1529977494035754,0.0,0.03835130863499473,0.19134905803857014,0.19134905803857014
10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,0.7987721306701939,0.07536296502433545,0.15975442613403879,0.0,0.03768148251216773,0.1974359086462065,0.1974359086462065
10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,1,0.8316941005815359,0.07396133748401462,0.1663388201163072,0.0,0.03698066874200731,0.2033194888583145,0.2033194888583145
11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1,0.8637287655115038,0.07249925773260922,0.17274575310230075,0.0,0.03624962886630461,0.20899538196860537,0.20899538196860537
11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,1,0.8948511413614234,0.07097829664483526,0.1789702282722847,0.0,0.03548914832241763,0.21445937659470232,0.21445937659470232
12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1,0.9250371697431878,0.06940007127203693,0.18500743394863758,0.0,0.034700035636018464,0.21970746958465603,0.21970746958465603
12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1,0.9542637356285875,0.06776624319334683,0.1908527471257175,0.0,0.033883121596673414,0.2247358687223909,0.2247358687223909
13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1,0.9825086840813684,0.0660785168337049,0.19650173681627367,0.0,0.03303925841685245,0.2295409952331261,0.2295409952331261
13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1,1.0097508360587373,0.06433863775094396,0.20195016721174747,0.0,0.03216931887547198,0.23411948608721944,0.23411948608721944
14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1,1.0359700032625165,0.06254839089255822,0.20719400065250332,0.0,0.03127419544627911,0.2384681960987824,0.2384681960987824
14.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,1,1.0611470020478866,0.06070959882544008,0.21222940040957733,0.0,0.03035479941272004,0.24258419982229737,0.24258419982229737
15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1,1.08526366635649,0.05882411993845664,0.21705273327129804,0.0,0.02941205996922832,0.2464647932405264,0.2464647932405264
15.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,1,1.108302859696944,0.0568938466214549,0.2216605719393888,0.0,0.02844692331072745,0.2501074952501162,0.2501074952501162
16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1,1.1302484861402458,0.05492070342067594,0.22604969722804918,0.0,0.02746035171033797,0.25351004893838713,0.25351004893838713
16.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,1,1.1510855003278866,0.0529066451735585,0.23021710006557733,0.0,0.02645332258677925,0.25667042265235657,0.25667042265235657
17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1,1.1707999165105785,0.05085365512458713,0.23415998330211574,0.0,0.025426827562293565,0.25958681086440927,0.25958681086440927
17.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,1,1.1893788165876298,0.04876374302285174,0.23787576331752597,0.0,0.02438187151142587,0.2622576348289518,0.2622576348289518
18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1,1.2068103571529156,0.04663894320483879,0.24136207143058314,0.0,0.023319471602419393,0.2646815430330025,0.2646815430330025
18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,1,1.2230837755425124,0.04448131266265903,0.2446167551085025,0.0,0.022240656331329513,0.266857411439832,0.266857411439832
19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1,1.2381893948971232,0.042292929100387684,0.24763787897942469,0.0,0.021146464550193842,0.26878434352961855,0.26878434352961855
19.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,1,1.2521186282258088,0.04007588898031583,0.2504237256451618,0.0,0.020037944490157916,0.2704616701353197,0.2704616701353197
