t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-180.0,-180.0,-180.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.04395565061750979,0.0,0.04417022382861392,0.08812587444612371,0.08812587444612371
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.0879165138352986,0.0,0.044390028144702866,0.13230654198000147,0.13230654198000147
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13130258727669997,0.08805403473843186,0.13130258727669997,0.0,0.04402701736921593,0.17532960464591588,0.17532960464591588
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.17392520355882063,0.08694321141375992,0.17392520355882063,0.0,0.04347160570687996,0.21739680926570057,0.21739680926570057
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21559986301843878,0.08545412097111854,0.21559986301843878,0.0,0.04272706048555927,0.25832692350399805,0.25832692350399805
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.25614702864040173,0.08359493648914063,0.25614702864040173,0.0,0.04179746824457031,0.29794449688497204,0.29794449688497204
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.2953928957395436,0.08137542647887847,0.2953928957395436,0.0,0.04068771323943923,0.3360806089789828,0.3360806089789828
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.33317013311450333,0.07880690504891988,0.33317013311450333,0.0,0.03940345252445994,0.3725735856389632,0.3725735856389632
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.36931859251385485,0.07590217547439825,0.36931859251385485,0.0,0.03795108773719912,0.407269680251054,0.407269680251054
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1,0.4036859834468112,0.07267546744763898,0.4036859834468112,0.0,0.03633773372381949,0.44002371717063077,0.44002371717063077
5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,1,0.43612851050419665,0.06914236831262224,0.43612851050419665,0.0,0.03457118415631112,0.47069969466050776,0.47069969466050776
6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1,0.466511470533134,0.06531974861251176,0.466511470533134,0.0,0.03265987430625588,0.49917134483938996,0.49917134483938996
6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,1,0.4947098072298561,0.0612256823026748,0.4947098072298561,0.0,0.0306128411513374,0.5253226483811935,0.5253226483811935
7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1,0.5206086208538209,0.05687936200239513,0.5206086208538209,0.0,0.028439681001197564,0.5490483018550184,0.5490483018550184
7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1,0.5441036310493577,0.05230100968080155,0.5441036310493577,0.0,0.026150504840400775,0.5702541358897585,0.5702541358897585
8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1,0.5651015909102751,0.04751178318949674,0.5651015909102751,0.0,0.02375589159474837,0.5888574825050236,0.5888574825050236
8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,1,0.5835206506714032,0.04253367907080043,0.5835206506714032,0.0,0.021266839535400216,0.6047874902068034,0.6047874902068034
9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1,0.5992906696587706,0.0373894320867888,0.5992906696587706,0.0,0.0186947160433944,0.617985385702165,0.617985385702165
9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,1,0.61235347531866,0.032102411924339554,0.61235347531866,0.0,0.016051205962169777,0.6284046812808298,0.6284046812808298
10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,0.6226630684392598,0.02669651754425083,0.6226630684392598,0.0,0.013348258772125416,0.6360113272113852,0.6360113272113852
10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,1,0.6301857738609176,0.021196069649056768,0.6301857738609176,0.0,0.010598034824528384,0.6407838086854458,0.6407838086854458
11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1,0.6349003362687977,0.015625701752230055,0.6349003362687977,0.0,0.007812850876115027,0.6427131871449128,0.6427131871449128
11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,1,0.6367979608680544,0.010010250333321072,0.6367979608680544,0.0,0.005005125166660536,0.641803086034715,0.641803086034715
12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1,0.6358822989899132,0.004374644567898088,0.6358822989899132,0.0,0.002187322283949044,0.6380696212738622,0.6380696212738622
12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1,0.6321693789471243,-0.0012562038810825472,0.6321693789471243,0.0,-0.0006281019405412736,0.6315412770065831,0.6315412770065831
13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1,0.6256874826572446,-0.006857510524391797,0.6256874826572446,0.0,-0.0034287552621958986,0.6222587273950487,0.6222587273950487
13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,1,0.6164769688236946,-0.012404726680336884,0.6164769688236946,0.0,-0.006202363340168442,0.6102746054835261,0.6102746054835261
14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1,0.6045900436654487,-0.017873646606281785,0.6045900436654487,0.0,-0.008936823303140893,0.5956532203623077,0.5956532203623077
14.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,1,0.5900904804452405,-0.023240512663131065,0.5900904804452405,0.0,-0.011620256331565533,0.578470224113675,0.578470224113675
15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1,0.5730532892411194,-0.028482118057274755,0.5730532892411194,0.0,-0.014241059028637378,0.558812230212482,0.558812230212482
15.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,1,0.5535643386204893,-0.03357590671842999,0.5535643386204893,0.0,-0.016787953359214996,0.5367763852612742,0.5367763852612742
16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1,0.531719931112544,-0.038500069884815746,0.531719931112544,0.0,-0.019250034942407873,0.5124698961701362,0.5124698961701362
16.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,1,0.507626334518473,-0.043233638985000065,0.507626334518473,0.0,-0.021616819492500033,0.486009515025973,0.486009515025973
17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1,0.4813992713263829,-0.047756574422974096,0.4813992713263829,0.0,-0.023878287211487048,0.4575209841148959,0.4575209841148959
17.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,1,0.45316336865807844,-0.05204984989221862,0.45316336865807844,0.0,-0.02602492494610931,0.42713844371196913,0.42713844371196913
18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1,0.4230515713383064,-0.05609553186706647,0.4230515713383064,0.0,-0.028047765933533236,0.3950038054047732,0.3950038054047732
18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,1,0.39120452082061635,-0.05987685394184122,0.39120452082061635,0.0,-0.02993842697092061,0.36126609384969577,0.36126609384969577
19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1,0.3577699028684193,-0.06337828571144187,0.3577699028684193,0.0,-0.031689142855720935,0.3260807600126984,0.3260807600126984
19.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,1,0.3229017669796429,-0.06658559591433781,0.3229017669796429,0.0,-0.033292797957168906,0.28960896902247396,0.28960896902247396
