t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-36.0,-36.0,-36.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.021977825308754896,0.0,0.008834044765722785,0.03081187007447768,0.03081187007447768
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.0439582569176493,0.0,0.008878005628940573,0.05283626254658987,0.05283626254658987
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13165097178922405,0.08875420499036422,0.06582548589461203,0.0,0.008875420499036423,0.07470090639364846,0.07470090639364846
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.17506315349472315,0.08853345172162336,0.08753157674736158,0.0,0.008853345172162337,0.09638492191952391,0.09638492191952391
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.218057968330471,0.08811842907835511,0.1090289841652355,0.0,0.008811842907835512,0.11784082707307102,0.11784082707307102
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.2605413142543347,0.08751019579893282,0.13027065712716734,0.0,0.008751019579893283,0.13902167670706064,0.13902167670706064
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.302420283690601,0.086710234117244,0.1512101418453005,0.0,0.008671023411724401,0.1598811652570249,0.1598811652570249
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.3436033666390787,0.08572044618638718,0.17180168331953935,0.0,0.008572044618638718,0.18037372793817807,0.18037372793817807
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.3840006505652765,0.08454314958379691,0.19200032528263825,0.0,0.008454314958379693,0.20045464024101792,0.20045464024101792
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1,0.4235240166303977,0.08318107190697216,0.21176200831519884,0.0,0.008318107190697217,0.22008011550589604,0.22008011550589604
5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
