t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-36.0,-36.0,-36.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.00879113012350196,0.001098891265437745,0.008834044765722785,0.01872406615466249,0.01872406615466249
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.01758330276705972,0.00329680411132021,0.008878005628940573,0.0297581125073205,0.0297581125073205
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13175214256747148,0.08895753426318326,0.026350428513494298,0.006590607675506997,0.008895753426318325,0.04183678961531962,0.04183678961531962
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.1754095779079848,0.08902734102953971,0.03508191558159696,0.010975847123206617,0.008902734102953972,0.05496049680775755,0.05496049680775755
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21883127336024774,0.08897973973309635,0.043766254672049545,0.01644662895721281,0.008897973973309636,0.06911085760257199,0.06911085760257199
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.2619551748299553,0.08880510954237536,0.05239103496599107,0.022995508327961694,0.008880510954237536,0.0842670542481903,0.0842670542481903
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.30471481133460976,0.08849396795836421,0.06094296226692196,0.030613378611326937,0.008849396795836422,0.10040573767408534,0.10040573767408534
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.3470393968123126,0.08803699402402056,0.06940787936246252,0.03928936353163475,0.008803699402402056,0.11750094229649932,0.11750094229649932
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.3888539434205011,0.08742505239501287,0.07777078868410023,0.04901071211714728,0.008742505239501288,0.1355240060407488,0.1355240060407488
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
