t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-36.0,-36.0,-36.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.021977825308754896,0.00021977825308754897,0.008834044765722785,0.03103164832756523,0.03103164832756523
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.0439582569176493,0.0006593608222640419,0.008878005628940573,0.05349562336885391,0.05349562336885391
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13164808125990957,0.08874839571379811,0.06582404062995478,0.0013176012285635898,0.008874839571379812,0.07601648142989818,0.07601648142989818
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.17505160483116056,0.08851602270624678,0.08752580241558028,0.002192859252719393,0.008851602270624679,0.09857026393892435,0.09857026393892435
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21802818032556834,0.08808165958816179,0.10901409016278417,0.0032830001543472345,0.008808165958816179,0.12110525627594759,0.12110525627594759
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.2604789740181455,0.08744448274881801,0.13023948700907276,0.004585395024437961,0.008744448274881801,0.1435693303083925,0.1435693303083925
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.30230545118459323,0.08660412855529334,0.15115272559229662,0.006096922280360928,0.008660412855529334,0.16591006072818687,0.16591006072818687
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.34340960592100744,0.08556069825617627,0.17170480296050372,0.007813970309965964,0.008556069825617628,0.1880748430960873,0.1880748430960873
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.3836941917993326,0.08431476185844919,0.1918470958996663,0.009732441268962628,0.00843147618584492,0.21001101335447386,0.21001101335447386
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
