t,agent,err_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,-360.0,0.0,0.0,-36.0,-36.0,-36.0
0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.04395565061750979,0.08834044765722784,0.04395565061750979,0.0,0.008834044765722785,0.052789695383232575,0.052789695383232575
1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0.0879165138352986,0.08878005628940573,0.0879165138352986,0.0,0.008878005628940573,0.09679451946423917,0.09679451946423917
1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1,0.13145826608872238,0.08836691223087087,0.13145826608872238,0.0,0.008836691223087088,0.1402949573118095,0.1402949573118095
2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1,0.17439016575818928,0.08756631747359464,0.17439016575818928,0.0,0.008756631747359465,0.18314679750554874,0.18314679750554874
2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1,0.21652429175434956,0.08638207882133132,0.21652429175434956,0.0,0.008638207882133132,0.2251624996364827,0.2251624996364827
3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,0.2576763659429737,0.08481968360439415,0.2576763659429737,0.0,0.008481968360439416,0.2661583343034131,0.2661583343034131
3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,1,0.2976665589577169,0.08288627432821875,0.2976665589577169,0.0,0.008288627432821875,0.3059551863905387,0.3059551863905387
4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1,0.3363202758845523,0.0805906160782846,0.3363202758845523,0.0,0.008059061607828462,0.34437933749238075,0.34437933749238075
4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1,0.37346891839162755,0.07794305683073911,0.37346891839162755,0.0,0.007794305683073911,0.3812632240747014,0.3812632240747014
5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1,0.4089506199564622,0.07495548084699184,0.4089506199564622,0.0,0.0074955480846991855,0.41644616804116136,0.41644616804116136
5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
